time,acc_x,acc_y,acc_z,yaw,pitch,roll,Unnamed: 7,velocity_x,velocity_y,velocity_z,velocity_magnitude,momentum,normal_force,energy
20.537661,-0.9052,-0.2402,-0.222,-0.0275,0.1491,0.0391,,0.9048294713378808,-0.598769193409182,-1.7022919533045335,2.0186725374519847,63.33806299365166,623.336,28.65507302705561
20.551573,-0.9052,-0.2402,-0.222,0.0525,0.3622,0.1228,,0.9081615736577004,-0.5982490603641369,-1.6899132512369668,2.0095935357184294,63.57131015603903,623.336,28.86651053539508
20.577376,-0.9052,-0.2402,-0.222,0.0525,0.3622,0.1228,,0.91149367597752,-0.5977289273190919,-1.6775345491694,2.0005556117134127,63.8045573184264,623.336,29.078725247145425
20.57843,1.3072,-2.2715,0.7056,0.0525,0.3622,0.1228,,0.9148257782973396,-0.5972087942740468,-1.6651558471018333,1.991559324683304,64.03780448081378,778.2040000000001,29.29171716230666
20.579106,1.3072,-2.2715,0.7056,0.1784,0.4942,0.1307,,0.9152855387567992,-0.5963676416152629,-1.6619410069194,1.9888312879435863,64.06998771297594,778.2040000000001,29.321166611006348
20.591081,1.3072,-2.2715,0.7056,0.3018,0.5632,0.0226,,0.9128729573558984,-0.5952054693427404,-1.6678900286221023,1.9923513080238269,63.90110701491288,778.2040000000001,29.166796269509636
20.616056,1.3072,-2.2715,0.7056,0.2724,0.5143,-0.1332,,0.9104603759549976,-0.594043297070218,-1.6738390503248046,1.9958864450089373,63.73222631684983,778.2040000000001,29.012833366444045
20.631268,1.3072,-2.2715,0.7056,0.2724,0.5143,-0.1332,,0.908047794554097,-0.5928811247976955,-1.679788072027507,1.9994366187158397,63.56334561878679,778.2040000000001,28.859277901809584
20.632832,-0.091,1.4399,-0.096,0.2724,0.5143,-0.1332,,0.9056352131531956,-0.5917189525251727,-1.685737093730211,2.0030017491900747,63.39446492072369,680.33,28.706129875606194
20.634084,-0.091,1.4399,-0.096,0.0904,0.2596,-0.1796,,0.9032226317522948,-0.5905567802526502,-1.6916861154329133,2.0065817567097577,63.225584222660636,680.33,28.55338928783395
20.656447,-0.091,1.4399,-0.096,-0.1374,-0.1222,-0.2431,,0.8961718103626556,-0.582360621253777,-1.6893141694261566,1.999012298586417,62.73202672538589,680.33,28.109336979103784
20.670564,-0.091,1.4399,-0.096,-0.295,-0.3598,-0.3378,,0.884482748984278,-0.5671304755285528,-1.6786212557099411,1.980332302833352,61.91379242889946,680.33,27.380840663777487
20.697251,-0.091,1.4399,-0.096,-0.295,-0.3598,-0.3378,,0.8727936876059005,-0.5519003298033286,-1.6679283419937256,1.961720609359974,61.09555813241303,680.33,26.66190873936472
20.699028,-4.3392,-0.055,1.1584,-0.295,-0.3598,-0.3378,,0.8611046262275194,-0.5366701840780997,-1.6572354282775068,1.9431791807568823,60.27732383592635,382.956,25.952541205865256
20.70029,-4.3392,-0.055,1.1584,-0.2517,-0.2095,-0.1539,,0.8747198052883293,-0.4935566113967964,-1.675588113789893,1.953542524106172,61.23038637018305,382.956,26.779715821727844
20.711746,-4.3392,-0.055,1.1584,-0.1264,0.0849,0.2028,,0.9136392247883264,-0.422559611759414,-1.7229863985308806,1.99548875919773,63.95474573518285,382.956,29.21578215751349
20.737542,-4.3392,-0.055,1.1584,0.1839,0.5638,0.5339,,0.9525586442883238,-0.3515626121220316,-1.7703846832718684,2.040888573100969,66.67910510018267,382.956,31.757878978294332
20.752244,-4.3392,-0.055,1.1584,0.1839,0.5638,0.5339,,0.991478063788333,-0.2805656124846274,-1.8177829680128703,2.0895168658520125,69.40346446518332,382.956,34.40600628407116
20.753924,7.0258,-1.8455,1.1613,0.1839,0.5638,0.5339,,1.0303974832883305,-0.209568612847245,-1.8651812527538585,2.141153680304638,72.12782383018313,1178.5059999999999,37.160164074842385
20.75521,7.0258,-1.8455,1.1613,0.573,0.9963,0.5205,,1.0693169027883276,-0.1385716132098626,-1.912579537494846,2.1955867593471234,74.85218319518293,1178.5059999999999,40.02035235060875
20.777909,7.0258,-1.8455,1.1613,0.675,1.058,0.2553,,1.0906928616250378,-0.1198909420161702,-1.958466185573672,2.244899676246764,76.34850031375264,1178.5059999999999,41.63638214399349
20.792167,7.0258,-1.8455,1.1613,0.4643,0.6695,0.0244,,1.094525359798462,-0.1535265992661781,-2.002841196990349,2.287559625514912,76.61677518589235,1178.5059999999999,41.92950171346835
20.817994,7.0258,-1.8455,1.1613,0.4643,0.6695,0.0244,,1.0983578579718851,-0.1871622565161758,-2.047216208407012,2.330775385659716,76.88505005803196,1178.5059999999999,42.22364944590057
20.819567,-1.8059,0.8501,1.9714,0.4643,0.6695,0.0244,,1.1021903561453086,-0.2207979137661734,-2.091591219823676,2.374516609911733,77.1533249301716,560.287,42.518825341290274
20.82099,-1.8059,0.8501,1.9714,0.1796,0.2364,-0.1289,,1.0944916904718858,-0.2146764818911738,-2.1187809425511515,2.394416575056881,76.614418333032,560.287,41.92692211792021
20.831919,-1.8059,0.8501,1.9714,0.1973,0.157,-0.0476,,1.075261860951617,-0.168797960891177,-2.128785376589439,2.390901085532229,75.26833026661319,560.287,40.4665824365997
20.857548,-1.8059,0.8501,1.9714,0.3286,0.2089,0.1374,,1.056032031431342,-0.1229194398911662,-2.138789810627729,2.3884586440123186,73.92224220019395,560.287,39.03212779931525
20.871374,-1.8059,0.8501,1.9714,0.3286,0.2089,0.1374,,1.0368022019110732,-0.0770409188911694,-2.148794244666017,2.387092544285002,72.57615413377512,560.287,37.62355820606774
20.872237,-0.8037,-0.1075,0.6814,0.3286,0.2089,0.1374,,1.0175723723908043,-0.0311623978911726,-2.1587986787043043,2.3868046345000318,71.2300660673563,630.4410000000001,36.24087365685675
20.873435,-0.8037,-0.1075,0.6814,0.4844,0.2291,0.336,,0.9983425428705354,0.0147161231088241,-2.168803112742592,2.387595304700216,69.88397800093747,630.4410000000001,34.884074151682235
20.898947,-0.8037,-0.1075,0.6814,0.4191,0.1778,0.3372,,0.977021151563098,0.0324232863599544,-2.187800159504984,2.3962660824770885,68.39148060941686,630.4410000000001,33.40996157105887
20.911819,-0.8037,-0.1075,0.6814,0.2413,0.0446,0.2492,,0.953608198468505,0.0219590918622074,-2.215789818991468,2.412379596963961,66.75257389279535,630.4410000000001,31.827900866522164
20.936886,-0.8037,-0.1075,0.6814,0.2413,0.0446,0.2492,,0.930195245373912,0.0114948973644604,-2.2437794784779523,2.42897955430268,65.11366717617383,630.4410000000001,30.28421180806813
20.938374,2.3494,-1.4941,1.7225,0.2413,0.0446,0.2492,,0.9067822922793192,0.0010307028667133,-2.2717691379644367,2.4460560509005957,63.47476045955234,851.1580000000001,28.77889439569678
20.939444,2.3494,-1.4941,1.7225,0.2004,0.0318,0.1979,,0.883369339184719,-0.0094334916310368,-2.29975879745093,2.4635991773478385,61.83585374293033,851.1580000000001,27.311948629407652
20.949776,2.3494,-1.4941,1.7225,0.3091,0.1155,0.1686,,0.8918209206610698,-0.0291242426220264,-2.3101219839689477,2.4764604492811286,62.42746444627488,851.1580000000001,27.837059408506533
20.977562,2.3494,-1.4941,1.7225,0.4673,0.1869,0.1118,,0.9321370367083642,-0.0580415501062586,-2.3028586975184973,2.4850365102909007,65.2495925695855,851.1580000000001,30.410780932120762
20.992111,2.3494,-1.4941,1.7225,0.4673,0.1869,0.1118,,0.9724531527556588,-0.0869588575904908,-2.295595411068047,2.4945912026892385,68.07172069289612,851.1580000000001,33.09827970065472
20.993165,2.3494,-1.4941,1.7225,0.4649,0.0904,0.0421,,1.0127692688029533,-0.115876165074723,-2.288332124617597,2.505113328777957,70.89384881620673,851.1580000000001,35.8995557141084
20.994042,-0.0066,-0.4135,1.1295,0.4649,0.0904,0.0421,,1.0530853848502602,-0.1447934725589641,-2.281068838167145,2.5165907537655205,73.71597693951821,686.2379999999999,38.814608972482716
21.017369,-0.0066,-0.4135,1.1295,0.3372,-0.0666,-0.0055,,1.0918572675048066,-0.1728703751019804,-2.274610904162906,2.529009929701296,76.43000872533646,686.2379999999999,41.725330241107194
21.031171,-0.0066,-0.4135,1.1295,0.1998,-0.2957,-0.0825,,1.118046690615435,-0.1940996332260782,-2.274715005807315,2.542052601277085,78.26326834308044,686.2379999999999,43.75099408386441
21.057732,-0.0066,-0.4135,1.1295,0.1998,-0.2957,-0.0825,,1.1331978875748934,-0.2093216518724735,-2.280575790654161,2.5551866748370218,79.32385213024254,686.2379999999999,44.94481083414702
21.059247,-0.2483,0.4862,2.0956,0.1998,-0.2957,-0.0825,,1.1483490845343565,-0.2245436705188735,-2.2864365755010096,2.5684465526286053,80.38443591740496,669.319,46.15469669828131
21.060706,-0.2483,0.4862,2.0956,0.1967,-0.4997,-0.1527,,1.163500281493815,-0.2397656891652688,-2.292297360347856,2.5818302963198088,81.44501970456704,669.319,47.38065167626653
21.070334,-0.2483,0.4862,2.0956,0.2107,-0.5473,-0.1918,,1.1775775430366069,-0.2597995189839611,-2.292497054284793,2.590314151571752,82.43042801256249,669.319,48.534110445244615
21.09744,-0.2483,0.4862,2.0956,0.1405,-0.6182,-0.2364,,1.190580869162732,-0.2846451599749504,-2.2870356573118205,2.5940388915606416,83.34066084139124,669.319,49.61189821057002
21.111513,-0.2483,0.4862,2.0956,0.1405,-0.6182,-0.2364,,1.2035841952888573,-0.3094908009659396,-2.281574260338848,2.598072473291002,84.25089367022001,669.319,50.701522030219415
21.113303,1.3,1.6333,1.4962,0.1405,-0.6182,-0.2364,,1.2165875214149864,-0.3343364419569364,-2.2761128633658734,2.6024134607057885,85.16112649904905,777.7,51.802981904193096
21.114828,1.3,1.6333,1.4962,0.113,-0.5272,-0.2498,,1.2295908475411117,-0.3591820829479257,-2.2706514663929007,2.6070603182319947,86.07135932787781,777.7,52.91627783249043
21.137636,1.3,1.6333,1.4962,0.0635,-0.1637,-0.124,,1.242594173667237,-0.3840277239389149,-2.265190069419928,2.612011413410004,86.9815921567066,777.7,54.04140981511173
21.150597,1.3,1.6333,1.4962,-0.077,0.0648,0.1203,,1.2417118051086786,-0.4028709367091839,-2.2547328409897487,2.605373942993384,86.9198263576075,777.7,53.96468724311886
21.177981,1.3,1.6333,1.4962,-0.077,0.0648,0.1203,,1.226943741865432,-0.4157117212587364,-2.2392797811023577,2.5870023422773456,85.88606193058024,777.7,52.68868309959618
21.179701,3.099,2.2255,2.6034,-0.077,0.0648,0.1203,,1.2121756786221896,-0.4285525058082851,-2.223826721214972,2.5687414062274656,84.85229750355327,903.63,51.4279456545108
21.181199,3.099,2.2255,2.6034,-0.1875,0.0782,0.3574,,1.1974076153789472,-0.4413932903578338,-2.208373661327585,2.5505935117509058,83.81853307652631,903.63,50.182474907862385
21.191388,3.099,2.2255,2.6034,0.0195,0.1625,0.2938,,1.2064710497899829,-0.4404882820796807,-2.2060289990854685,2.5526782534108925,84.4529734852988,903.63,50.94503378934702
21.217557,3.099,2.2255,2.6034,0.0379,0.3867,0.1759,,1.2393659818553058,-0.4258374809738214,-2.216792734488624,2.5751768142913694,86.7556187298714,903.63,53.760981294305815
21.231878,3.099,2.2255,2.6034,0.0379,0.3867,0.1759,,1.272260913920619,-0.4111866798679666,-2.2275564698917765,2.598024277282197,89.05826397444332,903.63,56.6526741581545
21.233794,-0.823,2.3513,-0.5964,0.0379,0.3867,0.1759,,1.3051558459859316,-0.3965358787621117,-2.238320205294929,2.621211518914188,91.36090921901521,629.09,59.62011238089385
21.235207,-0.823,2.3513,-0.5964,-0.011,0.3952,0.2022,,1.3380507780512445,-0.3818850776562569,-2.2490839406980814,2.6447296023385976,93.66355446358712,629.09,62.663295962523925
21.257109,-0.823,2.3513,-0.5964,0.0849,0.4056,0.3922,,1.3709457101165574,-0.3672342765504021,-2.259847676101234,2.6685697804518127,95.96619970815902,629.09,65.78222490304472
21.27136,-0.823,2.3513,-0.5964,0.1197,0.0635,0.3824,,1.3674382950962862,-0.3481478319208931,-2.240058239153031,2.6474431662576694,95.72068065674003,629.09,65.44606218135434
21.298279,-0.823,2.3513,-0.5964,0.1197,0.0635,0.3824,,1.3275285329904332,-0.3246257437677416,-2.189715629853485,2.5811951532275,92.92699730933032,629.09,61.681620206630605
21.299729,0.2352,-3.8921,-2.4567,0.1197,0.0635,0.3824,,1.28761877088458,-0.3011036556145902,-2.139373020553939,2.515063106888746,90.1333139619206,703.1640000000001,58.02867346970108
21.300909,0.2352,-3.8921,-2.4567,0.0049,-0.4282,0.1924,,1.247709008778727,-0.2775815674614387,-2.089030411254393,2.449056421630102,87.3396306145109,703.1640000000001,54.48722197056578
21.311672,0.2352,-3.8921,-2.4567,-0.0238,-0.9957,-0.1735,,1.2077992466728618,-0.25405947930828,-2.038687801954832,2.383185513788079,84.54594726710032,703.1640000000001,51.057265709223635
21.336067,0.2352,-3.8921,-2.4567,0.1038,-1.0843,-0.4349,,1.2080337709476363,-0.2167161325954447,-2.0575199851181183,2.395767092819658,84.56236396633454,703.1640000000001,51.077095711248816
21.351298,0.2352,-3.8921,-2.4567,0.1038,-1.0843,-0.4349,,1.2484125816030391,-0.1655515273229258,-2.145526960744238,2.4878157531023324,87.38888071221274,703.1640000000001,54.54868908666677
21.352848,-3.1508,1.866,-1.4458,0.1038,-1.0843,-0.4349,,1.2887913922584415,-0.1143869220504068,-2.233533936370358,2.5812286736385226,90.2153974580909,466.144,58.13441384658083
21.354212,-3.1508,1.866,-1.4458,0.1637,-0.865,-0.4178,,1.3291702029138568,-0.0632223167778722,-2.321540911996505,2.675862981493333,93.04191420396998,466.144,61.83426999099221
21.377539,-3.1508,1.866,-1.4458,0.1148,-0.6231,-0.2321,,1.3695490135692594,-0.0120577115053532,-2.409547887622625,2.77159356899996,95.86843094984816,466.144,65.6482575198986
21.392061,-3.1508,1.866,-1.4458,0.0507,-0.248,-0.1081,,1.38604459342407,0.0121282336973042,-2.47828154321573,2.8395679453847293,97.0231215396849,466.144,67.23918652360334
21.416539,-3.1508,1.866,-1.4458,0.0507,-0.248,-0.1081,,1.3587357988971267,-0.013167540549359,-2.511665888937216,2.8556613757550995,95.11150592279887,466.144,64.61570399216146
21.417711,3.6596,-1.0507,-0.857,0.0507,-0.248,-0.1081,,1.311505860789022,-0.0609663741754818,-2.528974244820098,2.84946929315398,91.80541025523154,942.872,60.20166680093837
21.41848,3.6596,-1.0507,-0.857,0.0929,0.0531,-0.1943,,1.2642759226809028,-0.1087652078016192,-2.546282600702985,2.844956688904338,88.49931458766319,942.872,55.94377630347269
21.431103,3.6596,-1.0507,-0.857,0.1405,0.1484,-0.281,,1.217045984572798,-0.156564041427742,-2.5635909565858666,2.8421315628101733,85.19321892009586,942.872,51.84203249976698
21.457469,3.6596,-1.0507,-0.857,0.1668,0.1527,-0.3219,,1.2307215362191934,-0.1718121828275157,-2.579776034073478,2.8634663105861,86.15050753534354,942.872,53.013642489980604
21.470012,3.6596,-1.0507,-0.857,0.1668,0.1527,-0.3219,,1.305302577620089,-0.1545096320009403,-2.5948378331658195,2.908757711799214,91.37118043340624,942.872,59.6335186699577
21.47086,-0.6394,-1.7888,0.1493,0.1668,0.1527,-0.3219,,1.3798836190210075,-0.1372070811743596,-2.6098996322581653,2.955415482741506,96.59185333147053,641.942,66.64275807148796
21.471892,-0.6394,-1.7888,0.1493,0.1692,0.1839,-0.3048,,1.4544646604219031,-0.1199045303477843,-2.6249614313505067,3.003375943982342,101.81252622953322,641.942,74.04136069456708
21.496156,-0.6394,-1.7888,0.1493,0.1784,0.2572,-0.2285,,1.5290457018227988,-0.1026019795212089,-2.640023230442848,3.0525776946283183,107.0331991275959,641.942,81.82932653919713
21.510401,-0.6394,-1.7888,0.1493,0.1729,0.2621,-0.1539,,1.6036267432236944,-0.0852994286946335,-2.655085029535189,3.102961688158548,112.25387202565861,641.942,90.00665560537814
21.536728,-0.6394,-1.7888,0.1493,0.1729,0.2621,-0.1539,,1.634479456480449,-0.082105486714904,-2.673143398692846,3.134319708418472,114.41356195363143,641.942,93.50330827798183
21.538249,-1.1431,-0.7614,0.4398,0.1729,0.2621,-0.1539,,1.6216038415930585,-0.0930201535820237,-2.694198337915824,3.1459428558176605,113.5122689115141,606.683,92.03596566742777
21.539409,-1.1431,-0.7614,0.4398,0.124,0.1759,-0.113,,1.608728226705672,-0.1039348204491401,-2.715253277138795,3.15775383988593,112.61097586939704,606.683,90.58022775898515
21.54988,-1.1431,-0.7614,0.4398,0.0617,0.0367,-0.1258,,1.5958526118182854,-0.1148494873162564,-2.7363082163617665,3.1697505608979646,111.70968282727998,606.683,89.13609455265352
21.575648,-1.1431,-0.7614,0.4398,0.0171,-0.044,-0.1326,,1.5829769969308989,-0.1257641541833728,-2.7573631555847378,3.1819309180222706,110.80838978516292,606.683,87.70356604843285
21.59087,-1.1431,-0.7614,0.4398,0.0171,-0.044,-0.1326,,1.561602779611074,-0.1493257167194144,-2.764938754064469,3.1789601640615723,109.31219457277518,606.683,85.35111344511616
21.59124,-0.781,-1.1509,1.068,0.0171,-0.044,-0.1326,,1.531729959858824,-0.1855341749243668,-2.759035011800956,3.161153871031507,107.22109719011769,632.03,82.11688344751902
21.591583,-0.781,-1.1509,1.068,0.0043,-0.0318,-0.1002,,1.5018571401065737,-0.2217426331293192,-2.753131269537443,3.1439587230021124,105.12999980746015,632.03,78.94512042511838
21.615489,-0.781,-1.1509,1.068,-0.025,0.0904,-0.0232,,1.4719843203543237,-0.2579510913342717,-2.747227527273929,3.127384800676301,103.03890242480266,632.03,75.83582437791432
21.629276,-0.781,-1.1509,1.068,-0.0922,0.237,0.0476,,1.4421115006020642,-0.2941595495392352,-2.7413237850104144,3.1114420314409985,100.9478050421445,632.03,72.78899530590581
21.655656,-0.781,-1.1509,1.068,-0.0922,0.237,0.0476,,1.424318422517606,-0.3137655467081527,-2.7427773711095136,3.1064383938031863,99.70228957623242,632.03,71.00390390530646
21.656663,0.7209,-0.1486,0.5814,-0.0922,0.237,0.0476,,1.4186050861009398,-0.3167690828410354,-2.751588285571225,3.111915991065344,99.30235602706578,737.163,70.43541366090092
21.657613,0.7209,-0.1486,0.5814,-0.1814,0.383,0.0788,,1.4128917496842737,-0.319772618973918,-2.760399200032936,3.1174222312214623,98.90242247789915,737.163,69.86920837140609
21.669046,0.7209,-0.1486,0.5814,-0.2749,0.6084,0.1307,,1.4071784132676075,-0.3227761551068007,-2.7692101144946477,3.122956962766431,98.50248892873253,737.163,69.30528803682196
21.695286,0.7209,-0.1486,0.5814,-0.2871,0.7831,0.1802,,1.4014650768509396,-0.3257796912396843,-2.778021028956361,3.128520034486081,98.10255537956577,737.163,68.74365265714835
21.7122,0.7209,-0.1486,0.5814,-0.2871,0.7831,0.1802,,1.3968187097833724,-0.3355391519018458,-2.77792814805546,3.127390897572405,97.77730968483607,737.163,68.28858778003098
21.713833,-0.31,-0.1055,0.5251,-0.2871,0.7831,0.1802,,1.3932393120649045,-0.3520545370932861,-2.768931471791947,3.119621719576105,97.52675184454331,665.0,67.93905232390809
21.715181,-0.31,-0.1055,0.5251,-0.1802,0.7037,0.1436,,1.389659914346436,-0.3685699222847264,-2.759934795528434,3.111950921965656,97.27619400425053,665.0,67.59041371394704
21.736723,-0.31,-0.1055,0.5251,-0.08,0.4734,0.0116,,1.3860805166279668,-0.3850853074761717,-2.7509381192649185,3.104379234023201,97.02563616395767,665.0,67.24267195014781
21.750378,-0.31,-0.1055,0.5251,-0.1185,0.1124,-0.2828,,1.382501118909499,-0.401600692667612,-2.741941443001405,3.096907382694185,96.77507832366493,665.0,66.89582703251058
21.77784,-0.31,-0.1055,0.5251,-0.1185,0.1124,-0.2828,,1.38766629557208,-0.4091220000777232,-2.732300736085921,3.0916768704426407,97.1366406900456,665.0,67.39662117533588
21.77965,-2.5946,2.1903,1.1177,-0.1185,0.1124,-0.2828,,1.4025973184587597,-0.4065988185610333,-2.721940782694085,3.088942126601957,98.18181229211318,505.07800000000003,68.85477332116962
21.781247,-2.5946,2.1903,1.1177,-0.3354,-0.0593,-0.4337,,1.4185496131884932,-0.4030252258988703,-2.7115056134778666,3.086579827205193,99.29847292319452,505.07800000000003,70.42990517770282
21.790463,-2.5946,2.1903,1.1177,-0.5296,-0.0049,-0.2645,,1.4345019079182215,-0.3994516332367084,-2.701070444261651,3.0843376721721514,100.41513355427551,505.07800000000003,72.02285033373562
21.817695,-2.5946,2.1903,1.1177,-0.7074,0.2883,0.0623,,1.4504542026479503,-0.3958780405745465,-2.690635275045436,3.0822159236995503,101.53179418535652,505.07800000000003,73.63360878926854
21.831427,-2.5946,2.1903,1.1177,-0.7074,0.2883,0.0623,,1.4532040578202474,-0.3921987958876098,-2.68647827422449,3.079413490754549,101.72428404741731,505.07800000000003,73.91307117828316
21.833296,-2.5946,2.1903,1.1177,-0.6884,0.8167,0.16,,1.442751473435113,-0.3884138991758984,-2.688599441798814,3.07586802864055,100.99260314045792,505.07800000000003,72.85361349347163
21.835353,2.8254,0.148,3.4422,-0.6884,0.8167,0.16,,1.4322988890499757,-0.3846290024641858,-2.690720609373139,3.072360163590158,100.2609222334983,884.4780000000001,71.80180376508281
21.855962,2.8254,0.148,3.4422,-0.314,0.9664,-0.0086,,1.421846304664841,-0.3808441057524743,-2.692841776947463,3.068890024528255,99.52924132653888,884.4780000000001,70.75764199311725
21.8703,2.8254,0.148,3.4422,0.2334,0.5412,-0.4276,,1.4113937202797069,-0.3770592090407629,-2.694962944521787,3.0654577395738105,98.79756041957948,884.4780000000001,69.7211281775747
21.896723,2.8254,0.148,3.4422,0.2334,0.5412,-0.4276,,1.4009411358945725,-0.3732743123290514,-2.697084112096111,3.062063436019504,98.06587951262007,884.4780000000001,68.69226231845512
21.898395,-0.0136,1.8863,-5.8679,0.2334,0.5412,-0.4276,,1.4079989233517811,-0.368753334477699,-2.6860858524181803,3.055077281577227,98.55992463462468,685.748,69.38613388559212
21.89962,-0.0136,1.8863,-5.8679,0.394,0.1979,-0.8839,,1.432567082651329,-0.3634962754867084,-2.661968165488002,3.044741779307468,100.27969578559303,685.748,71.82869562036488
21.912676,-0.0136,1.8863,-5.8679,0.2181,0.3793,-0.7715,,1.457135241950877,-0.3582392164957178,-2.6378504785578234,3.03477076511529,101.99946693656139,685.748,74.31350896673342
21.940418,-0.0136,1.8863,-5.8679,-0.1619,0.9145,-0.0666,,1.4817034012504249,-0.3529821575047272,-2.613732791627645,3.0251678430829934,103.71923808752975,685.748,76.84057392469771
21.955015,-0.0136,1.8863,-5.8679,-0.1619,0.9145,-0.0666,,1.4932072813326314,-0.3159929192265767,-2.642865466700841,3.0519268315452743,104.5245096932842,685.748,78.03837947586759
21.956488,-0.0136,1.8863,-5.8679,-0.3317,1.0825,0.3311,,1.491646882197496,-0.2472715016612451,-2.725248503777437,3.1165899672630144,104.41528175382471,685.748,77.87536474093287
21.95787,3.9692,0.3527,-0.9485,-0.3317,1.0825,0.3311,,1.490086483062361,-0.1785500840959346,-2.807631540854008,3.183556616228785,104.30605381436527,964.544,77.71252044518046
21.977122,3.9692,0.3527,-0.9485,0.0055,1.0256,0.2749,,1.488526083927226,-0.1098286665306241,-2.890014577930579,3.2526845065537606,104.19682587490583,964.544,77.54984658861031
21.990002,3.9692,0.3527,-0.9485,0.5602,0.9084,0.0654,,1.4869656847920911,-0.0411072489653136,-2.9723976150071496,3.3238387950330712,104.08759793544638,964.544,77.38734317122244
22.017042,3.9692,0.3527,-0.9485,0.5602,0.9084,0.0654,,1.4854052856569555,0.0276141686000179,-3.0547806520837457,3.396892143903054,103.97836999598688,964.544,77.22501019301676
22.018473,-4.7186,0.8172,-1.3477,0.5602,0.9084,0.0654,,1.502861670475648,0.0433725744491159,-3.104664081429463,3.449552643360795,105.20031693329535,356.398,79.05076202046992
22.019763,-4.7186,0.8172,-1.3477,0.65,0.6469,0.0354,,1.539334839248168,0.0061679685820014,-3.1220479030443267,3.4809155261314646,107.75343874737176,356.398,82.93431115631141
22.030017,-4.7186,0.8172,-1.3477,0.347,0.0831,0.2169,,1.575808008020688,-0.0310366372851131,-3.1394317246591905,3.512857199601583,110.30656056144817,356.398,86.9109807349745
22.056716,-4.7186,0.8172,-1.3477,0.0702,-0.5418,0.3879,,1.612281176793219,-0.068241243152239,-3.15681554627406,3.5453620200913587,112.85968237552534,356.398,90.98077075646046
22.071021,-4.7186,0.8172,-1.3477,0.0702,-0.5418,0.3879,,1.648754345565739,-0.1054458490193535,-3.1741993678889235,3.578414641458388,115.41280418960173,356.398,95.14368122076678
22.072697,1.1022,-2.2805,-0.5889,0.0702,-0.5418,0.3879,,1.6470894554170905,-0.1066411101128219,-3.192499807894553,3.5939297466588047,115.29626187919634,763.854,94.95162859511586
22.074259,1.1022,-2.2805,-0.5889,0.0428,-0.7856,0.3751,,1.6072865063472734,-0.0718270264326441,-3.211716866290948,3.592165678866988,112.51005544430915,763.854,90.41794697201084
22.098027,1.1022,-2.2805,-0.5889,0.1106,-0.7508,0.3348,,1.5674835572774564,-0.0370129427524664,-3.230933924687343,3.591282317774801,109.72384900942194,763.854,85.9951645817316
22.113339,1.1022,-2.2805,-0.5889,0.2254,-0.6353,0.3629,,1.527680608207627,-0.002198859072278,-3.250150983083744,3.59128031327479,106.9376425745339,763.854,81.68328142427688
22.136649,1.1022,-2.2805,-0.5889,0.2254,-0.6353,0.3629,,1.48787765913781,0.0326152246078997,-3.269368041480139,3.5921596668424014,104.1514361396467,763.854,77.48229749964932
22.138488,3.1534,-1.8315,-0.1027,0.2254,-0.6353,0.3629,,1.4650991986974964,0.039764731954746,-3.2898558267019844,3.601561919003542,102.55694390882475,907.438,75.12804817084162
22.140058,3.1534,-1.8315,-0.1027,0.3042,-0.4746,0.2694,,1.459345226886686,0.019249662968261,-3.31161433874928,3.618956834416677,102.15416588206801,907.438,74.53909719329336
22.151786,3.1534,-1.8315,-0.1027,0.2517,-0.3629,0.1051,,1.4535912550758738,-0.0012654060182303,-3.3333728507965827,3.636523573485147,101.75138785531117,907.438,73.9524637891569
22.177379,3.1534,-1.8315,-0.1027,0.1338,-0.2382,-0.0018,,1.4478372832650634,-0.0217804750047153,-3.3551313628438786,3.654259658240286,101.34860982855444,907.438,73.36814795843259
22.191231,3.1534,-1.8315,-0.1027,0.1338,-0.2382,-0.0018,,1.442083311454253,-0.0422955439912004,-3.3768898748911744,3.672162634927668,100.94583180179771,907.438,72.78614970112025
22.192234,1.3355,-0.8635,0.4768,0.1338,-0.2382,-0.0018,,1.4664912511997468,-0.0695885967209282,-3.3859800125612187,3.690569035813185,102.65438758398227,780.1850000000001,75.27088064458896
22.193732,1.3355,-0.8635,0.4768,-0.0611,-0.0947,-0.0409,,1.5210611025015448,-0.1036596331938988,-3.382401775854012,3.710123174558694,106.47427717510814,780.1850000000001,80.97694071401253
22.217653,1.3355,-0.8635,0.4768,-0.2395,-0.0788,-0.0354,,1.5756309538033595,-0.1377306696668798,-3.378823539146804,3.7306877581275417,110.29416676623516,780.1850000000001,86.89145159041495
22.23036,1.3355,-0.8635,0.4768,-0.3629,-0.1625,-0.0794,,1.6302008051051575,-0.1718017061398504,-3.375245302439597,3.752246173006061,114.11405635736102,780.1850000000001,93.01441327379263
22.256647,1.3355,-0.8635,0.4768,-0.3629,-0.1625,-0.0794,,1.6847706564069556,-0.205872742612821,-3.37166706573239,3.774781391416636,117.9339459484869,780.1850000000001,99.34582576414735
22.258236,0.9918,-1.2085,2.4006,-0.3629,-0.1625,-0.0794,,1.7393405077087536,-0.2399437790857916,-3.368088829025184,3.7982760272369287,121.75383553961275,756.126,105.88568906147907
22.259444,0.9918,-1.2085,2.4006,-0.4704,-0.325,-0.2053,,1.7708996963179953,-0.2582662783053906,-3.365270474188471,3.811539396277255,123.96297874225966,756.126,109.76300070467087
