
time,ax,ay,az,wx,wy,wz,
1.316145,-0.0103,0.1535,0.0912,0.0330,-0.0269,-0.0110,
1.319427,-0.0103,0.1535,0.0912,0.0330,-0.0269,-0.0110,
1.320140,0.0292,0.1701,0.0589,0.0330,-0.0269,-0.0110,
1.320811,0.0292,0.1701,0.0589,0.0330,-0.0269,-0.0110,
1.323589,0.0292,0.1701,0.0589,0.0330,-0.0269,-0.0110,
1.324261,0.0292,0.1701,0.0589,0.0330,-0.0269,-0.0110,
1.328680,0.0292,0.1701,0.0589,0.0330,-0.0269,-0.0110,
1.329308,0.0238,0.1726,0.0210,0.0330,-0.0269,-0.0110,
1.330002,0.0238,0.1726,0.0210,0.0330,-0.0269,-0.0110,
1.331902,0.0238,0.1726,0.0210,0.0330,-0.0269,-0.0110,
1.335301,0.0238,0.1726,0.0210,0.0330,-0.0269,-0.0110,
1.336814,0.0238,0.1726,0.0210,0.0330,-0.0269,-0.0110,
1.337367,0.0520,0.1487,-0.0044,0.0330,-0.0269,-0.0110,
1.338059,0.0520,0.1487,-0.0044,0.0275,-0.0049,0.0031,
1.338589,0.0520,0.1487,-0.0044,0.0275,-0.0049,0.0031,
1.339065,0.0520,0.1487,-0.0044,0.0275,-0.0049,0.0031,
1.340625,0.0520,0.1487,-0.0044,0.0275,-0.0049,0.0031,
1.343062,0.0520,0.1487,-0.0044,0.0275,-0.0049,0.0031,
1.343635,0.0675,0.1436,-0.0073,0.0275,-0.0049,0.0031,
1.346373,0.0675,0.1436,-0.0073,0.0275,-0.0049,0.0031,
1.347034,0.0675,0.1436,-0.0073,0.0275,-0.0049,0.0031,
1.348188,0.0675,0.1436,-0.0073,0.0275,-0.0049,0.0031,
1.351630,0.0675,0.1436,-0.0073,0.0275,-0.0049,0.0031,
1.352514,0.0477,0.1341,-0.0082,0.0275,-0.0049,0.0031,
1.353442,0.0477,0.1341,-0.0082,0.0275,-0.0049,0.0031,
1.356537,0.0477,0.1341,-0.0082,0.0275,-0.0049,0.0031,
1.357222,0.0477,0.1341,-0.0082,0.0208,0.0067,0.0098,
1.357712,0.0477,0.1341,-0.0082,0.0208,0.0067,0.0098,
1.359821,0.0477,0.1341,-0.0082,0.0208,0.0067,0.0098,
1.360373,0.0719,0.1242,0.0028,0.0208,0.0067,0.0098,
1.360920,0.0719,0.1242,0.0028,0.0208,0.0067,0.0098,
1.363895,0.0719,0.1242,0.0028,0.0208,0.0067,0.0098,
1.364599,0.0719,0.1242,0.0028,0.0208,0.0067,0.0098,
1.367651,0.0719,0.1242,0.0028,0.0208,0.0067,0.0098,
1.368143,0.0860,0.1170,0.0073,0.0208,0.0067,0.0098,
1.369609,0.0860,0.1170,0.0073,0.0208,0.0067,0.0098,
1.372365,0.0860,0.1170,0.0073,0.0208,0.0067,0.0098,
1.372982,0.0860,0.1170,0.0073,0.0208,0.0067,0.0098,
1.376108,0.0860,0.1170,0.0073,0.0208,0.0067,0.0098,
1.376553,0.0832,0.1146,0.0238,0.0208,0.0067,0.0098,
1.377070,0.0832,0.1146,0.0238,0.0202,0.0104,0.0098,
1.377487,0.0832,0.1146,0.0238,0.0202,0.0104,0.0098,
1.379718,0.0832,0.1146,0.0238,0.0202,0.0104,0.0098,
1.380827,0.0832,0.1146,0.0238,0.0202,0.0104,0.0098,
1.383604,0.0832,0.1146,0.0238,0.0202,0.0104,0.0098,
1.384020,0.0953,0.1047,0.0299,0.0202,0.0104,0.0098,
1.384574,0.0953,0.1047,0.0299,0.0202,0.0104,0.0098,
1.387635,0.0953,0.1047,0.0299,0.0202,0.0104,0.0098,
1.389143,0.0953,0.1047,0.0299,0.0202,0.0104,0.0098,
1.391704,0.0953,0.1047,0.0299,0.0202,0.0104,0.0098,
1.392198,0.0757,0.1000,0.0631,0.0202,0.0104,0.0098,
1.392920,0.0757,0.1000,0.0631,0.0202,0.0104,0.0098,
1.396567,0.0757,0.1000,0.0631,0.0202,0.0104,0.0098,
1.397197,0.0757,0.1000,0.0631,0.0263,0.0067,0.0061,
1.397704,0.0757,0.1000,0.0631,0.0263,0.0067,0.0061,
1.400005,0.0757,0.1000,0.0631,0.0263,0.0067,0.0061,
1.400407,0.0783,0.0924,0.0818,0.0263,0.0067,0.0061,
1.400941,0.0783,0.0924,0.0818,0.0263,0.0067,0.0061,
1.404171,0.0783,0.0924,0.0818,0.0263,0.0067,0.0061,
1.405493,0.0783,0.0924,0.0818,0.0263,0.0067,0.0061,
1.408130,0.0783,0.0924,0.0818,0.0263,0.0067,0.0061,
1.408593,0.0389,0.1068,0.0880,0.0263,0.0067,0.0061,
1.409169,0.0389,0.1068,0.0880,0.0263,0.0067,0.0061,
1.412694,0.0389,0.1068,0.0880,0.0263,0.0067,0.0061,
1.413787,0.0389,0.1068,0.0880,0.0263,0.0067,0.0061,
1.416906,0.0389,0.1068,0.0880,0.0263,0.0067,0.0061,
1.417354,0.0046,0.1045,0.0870,0.0263,0.0067,0.0061,
1.418057,0.0046,0.1045,0.0870,0.0305,-0.0043,0.0006,
1.418551,0.0046,0.1045,0.0870,0.0305,-0.0043,0.0006,
1.420784,0.0046,0.1045,0.0870,0.0305,-0.0043,0.0006,
1.421538,0.0046,0.1045,0.0870,0.0305,-0.0043,0.0006,
1.424696,0.0046,0.1045,0.0870,0.0305,-0.0043,0.0006,
1.425198,-0.0226,0.1401,0.0896,0.0305,-0.0043,0.0006,
1.425828,-0.0226,0.1401,0.0896,0.0305,-0.0043,0.0006,
1.429341,-0.0226,0.1401,0.0896,0.0305,-0.0043,0.0006,
1.430339,-0.0226,0.1401,0.0896,0.0305,-0.0043,0.0006,
1.433212,-0.0226,0.1401,0.0896,0.0305,-0.0043,0.0006,
1.433850,-0.0900,0.1497,0.0695,0.0305,-0.0043,0.0006,
1.434612,-0.0900,0.1497,0.0695,0.0305,-0.0043,0.0006,
1.437403,-0.0900,0.1497,0.0695,0.0305,-0.0043,0.0006,
1.438207,-0.0900,0.1497,0.0695,0.0342,-0.0110,-0.0024,
1.438843,-0.0900,0.1497,0.0695,0.0342,-0.0110,-0.0024,
1.440991,-0.0900,0.1497,0.0695,0.0342,-0.0110,-0.0024,
1.441566,-0.0945,0.1972,0.0561,0.0342,-0.0110,-0.0024,
1.442229,-0.0945,0.1972,0.0561,0.0342,-0.0110,-0.0024,
1.445082,-0.0945,0.1972,0.0561,0.0342,-0.0110,-0.0024,
1.446468,-0.0945,0.1972,0.0561,0.0342,-0.0110,-0.0024,
1.449276,-0.0945,0.1972,0.0561,0.0342,-0.0110,-0.0024,
1.449987,-0.1112,0.2236,0.0219,0.0342,-0.0110,-0.0024,
1.450666,-0.1112,0.2236,0.0219,0.0342,-0.0110,-0.0024,
1.453393,-0.1112,0.2236,0.0219,0.0342,-0.0110,-0.0024,
1.454569,-0.1112,0.2236,0.0219,0.0342,-0.0110,-0.0024,
1.457759,-0.1112,0.2236,0.0219,0.0342,-0.0110,-0.0024,
1.458428,-0.1063,0.2404,0.0046,0.0342,-0.0110,-0.0024,
1.459125,-0.1063,0.2404,0.0046,0.0269,-0.0098,0.0006,
1.459626,-0.1063,0.2404,0.0046,0.0269,-0.0098,0.0006,
1.462812,-0.1063,0.2404,0.0046,0.0269,-0.0098,0.0006,
1.463453,-0.1063,0.2404,0.0046,0.0269,-0.0098,0.0006,
1.465616,-0.1063,0.2404,0.0046,0.0269,-0.0098,0.0006,
1.466159,-0.1038,0.2641,-0.0217,0.0269,-0.0098,0.0006,
1.466691,-0.1038,0.2641,-0.0217,0.0269,-0.0098,0.0006,
1.470295,-0.1038,0.2641,-0.0217,0.0269,-0.0098,0.0006,
1.471054,-0.1038,0.2641,-0.0217,0.0269,-0.0098,0.0006,
1.473576,-0.1038,0.2641,-0.0217,0.0269,-0.0098,0.0006,
1.474333,-0.0891,0.2569,-0.0387,0.0269,-0.0098,0.0006,
1.475020,-0.0891,0.2569,-0.0387,0.0269,-0.0098,0.0006,
1.478014,-0.0891,0.2569,-0.0387,0.0269,-0.0098,0.0006,
1.478810,-0.0891,0.2569,-0.0387,0.0177,-0.0012,0.0086,
1.479480,-0.0891,0.2569,-0.0387,0.0177,-0.0012,0.0086,
1.482021,-0.0891,0.2569,-0.0387,0.0177,-0.0012,0.0086,
1.482642,-0.0952,0.2232,-0.0306,0.0177,-0.0012,0.0086,
1.483317,-0.0952,0.2232,-0.0306,0.0177,-0.0012,0.0086,
1.486120,-0.0952,0.2232,-0.0306,0.0177,-0.0012,0.0086,
1.486929,-0.0952,0.2232,-0.0306,0.0177,-0.0012,0.0086,
1.490007,-0.0952,0.2232,-0.0306,0.0177,-0.0012,0.0086,
1.490664,-0.0637,0.2136,-0.0451,0.0177,-0.0012,0.0086,
1.491371,-0.0637,0.2136,-0.0451,0.0177,-0.0012,0.0086,
1.495091,-0.0637,0.2136,-0.0451,0.0177,-0.0012,0.0086,
1.495969,-0.0637,0.2136,-0.0451,0.0177,-0.0012,0.0086,
1.498669,-0.0637,0.2136,-0.0451,0.0177,-0.0012,0.0086,
1.499483,-0.0084,0.1873,-0.0619,0.0177,-0.0012,0.0086,
1.500201,-0.0084,0.1873,-0.0619,0.0092,0.0049,0.0159,
1.500765,-0.0084,0.1873,-0.0619,0.0092,0.0049,0.0159,
1.502708,-0.0084,0.1873,-0.0619,0.0092,0.0049,0.0159,
1.503577,-0.0084,0.1873,-0.0619,0.0092,0.0049,0.0159,
1.506512,-0.0084,0.1873,-0.0619,0.0092,0.0049,0.0159,
1.507229,0.0079,0.1751,-0.0671,0.0092,0.0049,0.0159,
1.507887,0.0079,0.1751,-0.0671,0.0092,0.0049,0.0159,
1.510125,0.0079,0.1751,-0.0671,0.0092,0.0049,0.0159,
1.513178,0.0079,0.1751,-0.0671,0.0092,0.0049,0.0159,
1.514410,0.0079,0.1751,-0.0671,0.0092,0.0049,0.0159,
1.515021,0.0655,0.1631,-0.0742,0.0092,0.0049,0.0159,
1.515953,0.0655,0.1631,-0.0742,0.0092,0.0049,0.0159,
1.519755,0.0655,0.1631,-0.0742,0.0092,0.0049,0.0159,
1.520507,0.0655,0.1631,-0.0742,-0.0024,0.0079,0.0171,
1.521170,0.0655,0.1631,-0.0742,-0.0024,0.0079,0.0171,
1.523006,0.0655,0.1631,-0.0742,-0.0024,0.0079,0.0171,
1.523624,0.0287,0.1463,-0.0171,-0.0024,0.0079,0.0171,
1.524262,0.0287,0.1463,-0.0171,-0.0024,0.0079,0.0171,
1.526728,0.0287,0.1463,-0.0171,-0.0024,0.0079,0.0171,
1.528260,0.0287,0.1463,-0.0171,-0.0024,0.0079,0.0171,
1.530630,0.0287,0.1463,-0.0171,-0.0024,0.0079,0.0171,
1.531377,0.0550,0.1271,0.0189,-0.0024,0.0079,0.0171,
1.532038,0.0550,0.1271,0.0189,-0.0024,0.0079,0.0171,
1.534751,0.0550,0.1271,0.0189,-0.0024,0.0079,0.0171,
1.537647,0.0550,0.1271,0.0189,-0.0024,0.0079,0.0171,
1.539194,0.0550,0.1271,0.0189,-0.0024,0.0079,0.0171,
1.539632,0.1053,0.1151,0.0476,-0.0024,0.0079,0.0171,
1.540035,0.1053,0.1151,0.0476,-0.0128,0.0079,0.0159,
1.540414,0.1053,0.1151,0.0476,-0.0128,0.0079,0.0159,
1.542741,0.1053,0.1151,0.0476,-0.0128,0.0079,0.0159,
1.544435,0.1053,0.1151,0.0476,-0.0128,0.0079,0.0159,
1.547125,0.1053,0.1151,0.0476,-0.0128,0.0079,0.0159,
1.547811,0.1141,0.0840,0.0691,-0.0128,0.0079,0.0159,
1.548483,0.1141,0.0840,0.0691,-0.0128,0.0079,0.0159,
1.550643,0.1141,0.0840,0.0691,-0.0128,0.0079,0.0159,
1.552821,0.1141,0.0840,0.0691,-0.0128,0.0079,0.0159,
1.554727,0.1141,0.0840,0.0691,-0.0128,0.0079,0.0159,
1.555146,0.1091,0.0888,0.0762,-0.0128,0.0079,0.0159,
1.556058,0.1091,0.0888,0.0762,-0.0128,0.0079,0.0159,
1.559696,0.1091,0.0888,0.0762,-0.0128,0.0079,0.0159,
1.560170,0.1091,0.0888,0.0762,-0.0049,0.0079,0.0086,
1.560617,0.1091,0.0888,0.0762,-0.0049,0.0079,0.0086,
1.563272,0.1091,0.0888,0.0762,-0.0049,0.0079,0.0086,
1.563975,0.1047,0.0816,0.0990,-0.0049,0.0079,0.0086,
1.564952,0.1047,0.0816,0.0990,-0.0049,0.0079,0.0086,
1.567410,0.1047,0.0816,0.0990,-0.0049,0.0079,0.0086,
1.568161,0.1047,0.0816,0.0990,-0.0049,0.0079,0.0086,
1.571156,0.1047,0.0816,0.0990,-0.0049,0.0079,0.0086,
1.571647,0.0682,0.1127,0.0987,-0.0049,0.0079,0.0086,
1.572331,0.0682,0.1127,0.0987,-0.0049,0.0079,0.0086,
1.575363,0.0682,0.1127,0.0987,-0.0049,0.0079,0.0086,
1.576155,0.0682,0.1127,0.0987,-0.0049,0.0079,0.0086,
1.580090,0.0682,0.1127,0.0987,-0.0049,0.0079,0.0086,
1.580794,0.0389,0.1295,0.0958,-0.0049,0.0079,0.0086,
1.581341,0.0389,0.1295,0.0958,0.0000,0.0165,0.0092,
1.581756,0.0389,0.1295,0.0958,0.0000,0.0165,0.0092,
1.583457,0.0389,0.1295,0.0958,0.0000,0.0165,0.0092,
1.584297,0.0389,0.1295,0.0958,0.0000,0.0165,0.0092,
1.587822,0.0389,0.1295,0.0958,0.0000,0.0165,0.0092,
1.588522,0.0654,0.1462,0.0977,0.0000,0.0165,0.0092,
1.589155,0.0654,0.1462,0.0977,0.0000,0.0165,0.0092,
1.591406,0.0654,0.1462,0.0977,0.0000,0.0165,0.0092,
1.592389,0.0654,0.1462,0.0977,0.0000,0.0165,0.0092,
1.596045,0.0654,0.1462,0.0977,0.0000,0.0165,0.0092,
1.596610,0.0647,0.1486,0.0660,0.0000,0.0165,0.0092,
1.597093,0.0647,0.1486,0.0660,0.0000,0.0165,0.0092,
1.602259,0.0647,0.1486,0.0660,0.0000,0.0165,0.0092,
1.603015,0.0647,0.1486,0.0660,0.0086,0.0250,0.0128,
1.603630,0.0647,0.1486,0.0660,0.0086,0.0250,0.0128,
1.604079,0.0647,0.1486,0.0660,0.0086,0.0250,0.0128,
1.604508,0.0784,0.1748,0.0122,0.0086,0.0250,0.0128,
1.605439,0.0784,0.1748,0.0122,0.0086,0.0250,0.0128,
1.607661,0.0784,0.1748,0.0122,0.0086,0.0250,0.0128,
1.608795,0.0784,0.1748,0.0122,0.0086,0.0250,0.0128,
1.612081,0.0784,0.1748,0.0122,0.0086,0.0250,0.0128,
1.612722,0.0753,0.1556,0.0022,0.0086,0.0250,0.0128,
1.613270,0.0753,0.1556,0.0022,0.0086,0.0250,0.0128,
1.615944,0.0753,0.1556,0.0022,0.0086,0.0250,0.0128,
1.616701,0.0753,0.1556,0.0022,0.0086,0.0250,0.0128,
1.620255,0.0753,0.1556,0.0022,0.0086,0.0250,0.0128,
1.620699,0.0960,0.1652,-0.0197,0.0086,0.0250,0.0128,
1.621116,0.0960,0.1652,-0.0197,-0.0006,0.0342,0.0147,
1.621438,0.0960,0.1652,-0.0197,-0.0006,0.0342,0.0147,
1.623641,0.0960,0.1652,-0.0197,-0.0006,0.0342,0.0147,
1.625617,0.0960,0.1652,-0.0197,-0.0006,0.0342,0.0147,
1.630207,0.0960,0.1652,-0.0197,-0.0006,0.0342,0.0147,
1.630674,0.1069,0.1172,-0.0318,-0.0006,0.0342,0.0147,
1.631098,0.1069,0.1172,-0.0318,-0.0006,0.0342,0.0147,
1.632065,0.1069,0.1172,-0.0318,-0.0006,0.0342,0.0147,
1.633502,0.1069,0.1172,-0.0318,-0.0006,0.0342,0.0147,
1.635796,0.1069,0.1172,-0.0318,-0.0006,0.0342,0.0147,
1.636270,0.0749,0.1195,-0.0534,-0.0006,0.0342,0.0147,
1.637009,0.0749,0.1195,-0.0534,-0.0006,0.0342,0.0147,
1.640289,0.0749,0.1195,-0.0534,-0.0006,0.0342,0.0147,
1.640748,0.0749,0.1195,-0.0534,-0.0061,0.0367,0.0140,
1.641238,0.0749,0.1195,-0.0534,-0.0061,0.0367,0.0140,
1.644286,0.0749,0.1195,-0.0534,-0.0061,0.0367,0.0140,
1.644872,0.0573,0.1362,-0.0543,-0.0061,0.0367,0.0140,
1.645540,0.0573,0.1362,-0.0543,-0.0061,0.0367,0.0140,
1.648236,0.0573,0.1362,-0.0543,-0.0061,0.0367,0.0140,
1.649183,0.0573,0.1362,-0.0543,-0.0061,0.0367,0.0140,
1.652512,0.0573,0.1362,-0.0543,-0.0061,0.0367,0.0140,
1.653032,0.0493,0.1218,-0.0399,-0.0061,0.0367,0.0140,
1.653570,0.0493,0.1218,-0.0399,-0.0061,0.0367,0.0140,
1.656568,0.0493,0.1218,-0.0399,-0.0061,0.0367,0.0140,
1.657403,0.0493,0.1218,-0.0399,-0.0061,0.0367,0.0140,
1.661059,0.0493,0.1218,-0.0399,-0.0061,0.0367,0.0140,
1.661743,0.0509,0.1553,-0.0373,-0.0061,0.0367,0.0140,
1.662500,0.0509,0.1553,-0.0373,-0.0104,0.0415,0.0104,
1.663043,0.0509,0.1553,-0.0373,-0.0104,0.0415,0.0104,
1.664829,0.0509,0.1553,-0.0373,-0.0104,0.0415,0.0104,
1.665446,0.0509,0.1553,-0.0373,-0.0104,0.0415,0.0104,
1.668396,0.0509,0.1553,-0.0373,-0.0104,0.0415,0.0104,
1.668918,0.0247,0.1386,-0.0173,-0.0104,0.0415,0.0104,
1.669585,0.0247,0.1386,-0.0173,-0.0104,0.0415,0.0104,
1.672498,0.0247,0.1386,-0.0173,-0.0104,0.0415,0.0104,
1.673783,0.0247,0.1386,-0.0173,-0.0104,0.0415,0.0104,
1.677686,0.0247,0.1386,-0.0173,-0.0104,0.0415,0.0104,
1.678210,0.0289,0.1840,0.0331,-0.0104,0.0415,0.0104,
1.678596,0.0289,0.1840,0.0331,-0.0104,0.0415,0.0104,
1.681154,0.0289,0.1840,0.0331,-0.0104,0.0415,0.0104,
1.681531,0.0289,0.1840,0.0331,-0.0031,0.0470,0.0098,
1.681983,0.0289,0.1840,0.0331,-0.0031,0.0470,0.0098,
1.684952,0.0289,0.1840,0.0331,-0.0031,0.0470,0.0098,
1.685362,0.0390,0.1840,0.0305,-0.0031,0.0470,0.0098,
1.687446,0.0390,0.1840,0.0305,-0.0031,0.0470,0.0098,
1.689234,0.0390,0.1840,0.0305,-0.0031,0.0470,0.0098,
1.690549,0.0390,0.1840,0.0305,-0.0031,0.0470,0.0098,
1.692866,0.0390,0.1840,0.0305,-0.0031,0.0470,0.0098,
1.693484,0.0433,0.1552,0.0592,-0.0031,0.0470,0.0098,
1.695223,0.0433,0.1552,0.0592,-0.0031,0.0470,0.0098,
1.697526,0.0433,0.1552,0.0592,-0.0031,0.0470,0.0098,
1.698220,0.0433,0.1552,0.0592,-0.0031,0.0470,0.0098,
1.701540,0.0433,0.1552,0.0592,-0.0031,0.0470,0.0098,
1.701849,0.0404,0.1696,0.0687,-0.0031,0.0470,0.0098,
1.702290,0.0404,0.1696,0.0687,0.0098,0.0464,0.0116,
1.702616,0.0404,0.1696,0.0687,0.0098,0.0464,0.0116,
1.705150,0.0404,0.1696,0.0687,0.0098,0.0464,0.0116,
1.706255,0.0404,0.1696,0.0687,0.0098,0.0464,0.0116,
1.709049,0.0404,0.1696,0.0687,0.0098,0.0464,0.0116,
1.709424,0.0525,0.1502,0.0780,0.0098,0.0464,0.0116,
1.710383,0.0525,0.1502,0.0780,0.0098,0.0464,0.0116,
1.713086,0.0525,0.1502,0.0780,0.0098,0.0464,0.0116,
1.714532,0.0525,0.1502,0.0780,0.0098,0.0464,0.0116,
1.716952,0.0525,0.1502,0.0780,0.0098,0.0464,0.0116,
1.717222,0.0280,0.1335,0.0634,0.0098,0.0464,0.0116,
1.719207,0.0280,0.1335,0.0634,0.0098,0.0464,0.0116,
1.722153,0.0280,0.1335,0.0634,0.0098,0.0464,0.0116,
1.722738,0.0280,0.1335,0.0634,0.0128,0.0452,0.0171,
1.723164,0.0280,0.1335,0.0634,0.0128,0.0452,0.0171,
1.725594,0.0280,0.1335,0.0634,0.0128,0.0452,0.0171,
1.726038,0.0247,0.1308,0.0588,0.0128,0.0452,0.0171,
1.726530,0.0247,0.1308,0.0588,0.0128,0.0452,0.0171,
1.730255,0.0247,0.1308,0.0588,0.0128,0.0452,0.0171,
1.730934,0.0247,0.1308,0.0588,0.0128,0.0452,0.0171,
1.733784,0.0247,0.1308,0.0588,0.0128,0.0452,0.0171,
1.734253,0.0148,0.1308,0.0393,0.0128,0.0452,0.0171,
1.734967,0.0148,0.1308,0.0393,0.0128,0.0452,0.0171,
1.738621,0.0148,0.1308,0.0393,0.0128,0.0452,0.0171,
1.739352,0.0148,0.1308,0.0393,0.0128,0.0452,0.0171,
1.742449,0.0148,0.1308,0.0393,0.0128,0.0452,0.0171,
1.742806,0.0312,0.1212,0.0510,0.0128,0.0452,0.0171,
1.743388,0.0312,0.1212,0.0510,0.0116,0.0434,0.0171,
1.743756,0.0312,0.1212,0.0510,0.0116,0.0434,0.0171,
1.746080,0.0312,0.1212,0.0510,0.0116,0.0434,0.0171,
1.747329,0.0312,0.1212,0.0510,0.0116,0.0434,0.0171,
1.750123,0.0312,0.1212,0.0510,0.0116,0.0434,0.0171,
1.750531,0.0183,0.1090,0.0484,0.0116,0.0434,0.0171,
1.751091,0.0183,0.1090,0.0484,0.0116,0.0434,0.0171,
1.754067,0.0183,0.1090,0.0484,0.0116,0.0434,0.0171,
1.755438,0.0183,0.1090,0.0484,0.0116,0.0434,0.0171,
1.758470,0.0183,0.1090,0.0484,0.0116,0.0434,0.0171,
1.758977,0.0396,0.1066,0.0457,0.0116,0.0434,0.0171,
1.759545,0.0396,0.1066,0.0457,0.0116,0.0434,0.0171,
1.762775,0.0396,0.1066,0.0457,0.0116,0.0434,0.0171,
1.763400,0.0396,0.1066,0.0457,0.0140,0.0507,0.0165,
1.763910,0.0396,0.1066,0.0457,0.0140,0.0507,0.0165,
1.766452,0.0396,0.1066,0.0457,0.0140,0.0507,0.0165,
1.766938,0.0341,0.1016,0.0460,0.0140,0.0507,0.0165,
1.767583,0.0341,0.1016,0.0460,0.0140,0.0507,0.0165,
1.770514,0.0341,0.1016,0.0460,0.0140,0.0507,0.0165,
1.772238,0.0341,0.1016,0.0460,0.0140,0.0507,0.0165,
1.774499,0.0341,0.1016,0.0460,0.0140,0.0507,0.0165,
1.774986,0.0385,0.1016,0.0456,0.0140,0.0507,0.0165,
1.775585,0.0385,0.1016,0.0456,0.0140,0.0507,0.0165,
1.779057,0.0385,0.1016,0.0456,0.0140,0.0507,0.0165,
1.779679,0.0385,0.1016,0.0456,0.0140,0.0507,0.0165,
1.783228,0.0385,0.1016,0.0456,0.0140,0.0507,0.0165,
1.783623,0.0310,0.1303,0.0333,0.0140,0.0507,0.0165,
1.784105,0.0310,0.1303,0.0333,0.0189,0.0538,0.0128,
1.784501,0.0310,0.1303,0.0333,0.0189,0.0538,0.0128,
1.786753,0.0310,0.1303,0.0333,0.0189,0.0538,0.0128,
1.787737,0.0310,0.1303,0.0333,0.0189,0.0538,0.0128,
1.790663,0.0310,0.1303,0.0333,0.0189,0.0538,0.0128,
1.791041,0.0359,0.1420,0.0178,0.0189,0.0538,0.0128,
1.791739,0.0359,0.1420,0.0178,0.0189,0.0538,0.0128,
1.794539,0.0359,0.1420,0.0178,0.0189,0.0538,0.0128,
1.795867,0.0359,0.1420,0.0178,0.0189,0.0538,0.0128,
1.798900,0.0359,0.1420,0.0178,0.0189,0.0538,0.0128,
1.799435,0.0499,0.1396,0.0318,0.0189,0.0538,0.0128,
1.800298,0.0499,0.1396,0.0318,0.0189,0.0538,0.0128,
1.803779,0.0499,0.1396,0.0318,0.0189,0.0538,0.0128,
1.804418,0.0499,0.1396,0.0318,0.0202,0.0464,0.0116,
1.804801,0.0499,0.1396,0.0318,0.0202,0.0464,0.0116,
1.807221,0.0499,0.1396,0.0318,0.0202,0.0464,0.0116,
1.807622,0.0573,0.1442,0.0238,0.0202,0.0464,0.0116,
1.808432,0.0573,0.1442,0.0238,0.0202,0.0464,0.0116,
1.811659,0.0573,0.1442,0.0238,0.0202,0.0464,0.0116,
1.812733,0.0573,0.1442,0.0238,0.0202,0.0464,0.0116,
1.815854,0.0573,0.1442,0.0238,0.0202,0.0464,0.0116,
1.816471,0.0329,0.1394,0.0330,0.0202,0.0464,0.0116,
1.817068,0.0329,0.1394,0.0330,0.0202,0.0464,0.0116,
1.819983,0.0329,0.1394,0.0330,0.0202,0.0464,0.0116,
1.820864,0.0329,0.1394,0.0330,0.0202,0.0464,0.0116,
1.823970,0.0329,0.1394,0.0330,0.0202,0.0464,0.0116,
1.824618,0.0278,0.1705,0.0422,0.0202,0.0464,0.0116,
1.825241,0.0278,0.1705,0.0422,0.0116,0.0367,0.0134,
1.825688,0.0278,0.1705,0.0422,0.0116,0.0367,0.0134,
1.828141,0.0278,0.1705,0.0422,0.0116,0.0367,0.0134,
1.828714,0.0278,0.1705,0.0422,0.0116,0.0367,0.0134,
1.831826,0.0278,0.1705,0.0422,0.0116,0.0367,0.0134,
1.832384,0.0180,0.1392,0.0540,0.0116,0.0367,0.0134,
1.833074,0.0180,0.1392,0.0540,0.0116,0.0367,0.0134,
1.836187,0.0180,0.1392,0.0540,0.0116,0.0367,0.0134,
1.837002,0.0180,0.1392,0.0540,0.0116,0.0367,0.0134,
1.840008,0.0180,0.1392,0.0540,0.0116,0.0367,0.0134,
1.840605,0.0248,0.1679,0.0727,0.0116,0.0367,0.0134,
1.841255,0.0248,0.1679,0.0727,0.0116,0.0367,0.0134,
1.844819,0.0248,0.1679,0.0727,0.0116,0.0367,0.0134,
1.845438,0.0248,0.1679,0.0727,0.0147,0.0348,0.0159,
1.845992,0.0248,0.1679,0.0727,0.0147,0.0348,0.0159,
1.847803,0.0248,0.1679,0.0727,0.0147,0.0348,0.0159,
1.848291,0.0002,0.1629,0.1016,0.0147,0.0348,0.0159,
1.848719,0.0002,0.1629,0.1016,0.0147,0.0348,0.0159,
1.852860,0.0002,0.1629,0.1016,0.0147,0.0348,0.0159,
1.853658,0.0002,0.1629,0.1016,0.0147,0.0348,0.0159,
1.856155,0.0002,0.1629,0.1016,0.0147,0.0348,0.0159,
1.856789,0.0071,0.1390,0.1033,0.0147,0.0348,0.0159,
1.857454,0.0071,0.1390,0.1033,0.0147,0.0348,0.0159,
1.861062,0.0071,0.1390,0.1033,0.0147,0.0348,0.0159,
1.861770,0.0071,0.1390,0.1033,0.0147,0.0348,0.0159,
1.865139,0.0071,0.1390,0.1033,0.0147,0.0348,0.0159,
1.865798,0.0211,0.1270,0.1048,0.0147,0.0348,0.0159,
1.866518,0.0211,0.1270,0.1048,0.0202,0.0403,0.0171,
1.867019,0.0211,0.1270,0.1048,0.0202,0.0403,0.0171,
1.868531,0.0211,0.1270,0.1048,0.0202,0.0403,0.0171,
1.869432,0.0211,0.1270,0.1048,0.0202,0.0403,0.0171,
1.872672,0.0211,0.1270,0.1048,0.0202,0.0403,0.0171,
1.873448,0.0226,0.1387,0.0961,0.0202,0.0403,0.0171,
1.874285,0.0226,0.1387,0.0961,0.0202,0.0403,0.0171,
1.876075,0.0226,0.1387,0.0961,0.0202,0.0403,0.0171,
1.877826,0.0226,0.1387,0.0961,0.0202,0.0403,0.0171,
1.880575,0.0226,0.1387,0.0961,0.0202,0.0403,0.0171,
1.881254,0.0366,0.1316,0.0950,0.0202,0.0403,0.0171,
1.881995,0.0366,0.1316,0.0950,0.0202,0.0403,0.0171,
1.884888,0.0366,0.1316,0.0950,0.0202,0.0403,0.0171,
1.885396,0.0366,0.1316,0.0950,0.0293,0.0446,0.0122,
