time,acc_x,acc_y,acc_z,yaw,pitch,roll,Unnamed: 7,velocity_x,velocity_y,velocity_z,velocity_magnitude
0.017843,0.0,0.0,0.0,-0.0195,0.0031,0.0257,,0.0,0.0,0.0,0.0
0.031266,0.0,0.0,0.0,-0.0195,0.0031,0.0257,,0.0,0.0,0.0,0.0
0.057842,0.0,0.0,0.0,-0.0195,0.0031,0.0257,,0.0,0.0,0.0,0.0
0.058497,0.0,0.0,0.0,-0.0195,0.0031,0.0257,,0.0,0.0,0.0,0.0
0.072141,0.0,0.0,0.0,-0.0195,0.0031,0.0257,,0.0,0.0,0.0,0.0
0.097966,0.0,0.0,0.0,-0.0226,0.0183,0.0018,,0.0,0.0,0.0,0.0
0.111859,0.0,0.0,0.0,-0.0226,0.0183,0.0018,,0.0,0.0,0.0,0.0
0.112478,0.0009,0.0352,0.0074,-0.0226,0.0183,0.0018,,0.0,0.0,0.0,0.0
0.113183,0.0009,0.0352,0.0074,-0.044,0.014,0.0165,,0.0,0.0,0.0,0.0
0.137915,0.0009,0.0352,0.0074,-0.0519,0.0134,0.0202,,5.224550675675672e-06,0.00020433798198198186,4.295741666666664e-05,0.0002088699271242872
0.15279,0.0009,0.0352,0.0074,-0.0458,0.0202,0.0018,,1.567365202702704e-05,0.0006130139459459465,0.00012887225000000012,0.0006266097813728627
0.178443,0.0009,0.0352,0.0074,-0.0458,0.0202,0.0018,,2.6122753378378384e-05,0.0010216899099099101,0.0002147870833333334,0.001044349635621437
0.179098,0.0142,-0.1608,0.0969,-0.0458,0.0202,0.0018,,3.657185472972973e-05,0.0014303658738738737,0.0003007019166666667,0.0014620894898700113
0.17978,0.0142,-0.1608,0.0969,-0.0232,0.0079,-0.0128,,4.702095608108107e-05,0.0018390418378378373,0.00038661674999999993,0.0018798293441185856
0.191925,0.0142,-0.1608,0.0969,-0.0116,-0.0067,-0.0067,,0.00013467730630630645,0.001109926765765764,0.0009920841227477489,0.001494759615726001
0.218943,0.0142,-0.1608,0.0969,0.0043,-0.0092,-0.0018,,0.00029954090540540543,-0.0007569793423423429,0.0021171040349099103,0.002268231022928652
0.232102,0.0142,-0.1608,0.0969,0.0043,-0.0092,-0.0018,,0.00046440450450450444,-0.00262388545045045,0.0032421239470720718,0.0041966431929659955
0.232742,0.081,0.1272,0.0202,0.0043,-0.0092,-0.0018,,0.0006292681036036034,-0.004490791558558556,0.004367143859234233,0.006295643942908535
0.233477,0.081,0.1272,0.0202,0.0415,-0.0531,0.0849,,0.0007941317027027025,-0.0063576976666666635,0.005492163771396394,0.008438887822089788
0.258974,0.081,0.1272,0.0202,0.0397,-0.0116,0.0232,,0.0013467730630630638,-0.006552747558558556,0.006171935864864864,0.009101927849065414
0.272001,0.081,0.1272,0.0202,0.0397,-0.0177,0.0257,,0.002287192184684687,-0.005075941234234229,0.0064064601396396385,0.008487588528190652
0.298328,0.081,0.1272,0.0202,0.0397,-0.0177,0.0257,,0.003227611306306306,-0.003599134909909909,0.0066409844144144125,0.008214251081919985
0.298813,0.015,-0.1037,0.076,0.0397,-0.0177,0.0257,,0.004168030427927929,-0.0021223285855855823,0.006875508689189187,0.00831561038099085
0.299377,0.015,-0.1037,0.076,0.0635,-0.0202,0.0073,,0.0051084495495495475,-0.0006455222612612623,0.007110032963963961,0.008778697200537844
0.311897,0.015,-0.1037,0.076,0.0929,-0.0489,0.014,,0.0060488686711711705,0.0008312840630630646,0.007344557238738736,0.009551040070468152
0.338054,0.015,-0.1037,0.076,0.0709,-0.0195,0.0073,,0.006606154076576577,0.0009677028862612631,0.007903003655405404,0.010345781137106026
0.352353,0.015,-0.1037,0.076,0.0709,-0.0195,0.0073,,0.006780305765765765,-0.0002362657916666611,0.00878537221396396,0.011100051024183556
0.353023,-0.0385,-0.0022,-0.1469,0.0709,-0.0195,0.0073,,0.006954457454954955,-0.0014402344695945912,0.009667740772522521,0.01199599789366776
0.353492,-0.0385,-0.0022,-0.1469,0.0544,-0.0018,-0.0006,,0.007128609144144144,-0.0026442031475225215,0.010550109331081081,0.01300437178463872
0.378218,-0.0385,-0.0022,-0.1469,0.0605,-0.0159,-0.0061,,0.006992190320945946,-0.0032589586103603575,0.010138530838963966,0.012739754482759684
0.392262,-0.0385,-0.0022,-0.1469,0.0672,-0.0397,-0.0153,,0.006545200985360359,-0.003284500858108105,0.00843300529617117,0.011168848649298015
0.419077,-0.0385,-0.0022,-0.1469,0.0672,-0.0397,-0.0153,,0.006098211649774775,-0.0033100431058558527,0.006727479753378382,0.009664551439160987
0.419719,-0.0265,-0.0883,0.0556,0.0672,-0.0397,-0.0153,,0.005651222314189189,-0.0033355853536036002,0.005021954210585586,0.008263320603049537
0.42042,-0.0265,-0.0883,0.0556,0.0751,-0.0483,-0.0238,,0.005204232978603602,-0.003361127601351348,0.00331642866779279,0.007027084655581506
0.431913,-0.0265,-0.0883,0.0556,0.088,-0.0507,-0.0299,,0.004757243643018018,-0.0033866698490990954,0.0016109031250000022,0.006057714802131824
0.459059,-0.0265,-0.0883,0.0556,0.0941,-0.0495,-0.036,,0.0043799149831081075,-0.003912027444819817,0.0010809014842342356,0.0059712613413665065
0.472035,-0.0265,-0.0883,0.0556,0.0941,-0.0495,-0.036,,0.004072246998873874,-0.004937200388513507,0.001726423745495495,0.006628701399609572
0.472564,-0.0009,0.1306,-0.0737,0.0941,-0.0495,-0.036,,0.0037645790146396394,-0.005962373332207203,0.0023719460067567573,0.007439628940279892
0.473153,-0.0009,0.1306,-0.0737,0.0929,-0.0336,-0.0324,,0.0034569110304054048,-0.006987546275900898,0.00301746826801802,0.008359494696361183
0.497999,-0.0009,0.1306,-0.0737,0.08,-0.0263,-0.0232,,0.0031492430461711714,-0.008012719219594589,0.003662990529279279,0.009356222564342284
0.511721,-0.0009,0.1306,-0.0737,0.0702,-0.0238,-0.022,,0.0029901845033783784,-0.007767165337837832,0.0035579190101351346,0.009051455597429325
0.538467,-0.0009,0.1306,-0.0737,0.0702,-0.0238,-0.022,,0.002979735402027027,-0.006250884630630622,0.0027022537105855834,0.007433340894101444
0.539149,0.0004,-0.189,0.1109,0.0702,-0.0238,-0.022,,0.0029692863006756756,-0.004734603923423413,0.0018465884110360322,0.005885832499047963
0.539962,0.0004,-0.189,0.1109,0.0831,-0.0428,-0.0281,,0.002958837199324324,-0.0032183232162162102,0.0009909231114864853,0.004482661096828503
0.552233,0.0004,-0.189,0.1109,0.11,-0.0635,-0.0348,,0.0029483880979729728,-0.0017020425090089931,0.00013525781193693008,0.003407086109042781
0.578334,0.0004,-0.189,0.1109,0.1185,-0.0635,-0.0318,,0.0029454855698198197,-0.0020410577972972805,0.000351205906531524,0.0036007148960598705
0.591407,0.0004,-0.189,0.1109,0.1185,-0.0635,-0.0318,,0.002950129614864865,-0.004235369081081058,0.0016387673952702588,0.005415457005025614
0.591972,-0.0119,0.0859,-0.0545,0.1185,-0.0635,-0.0318,,0.00295477365990991,-0.0064296803648648555,0.002926328884009006,0.00765734142591353
0.592521,-0.0119,0.0859,-0.0545,0.1045,-0.066,-0.0269,,0.0029594177049549553,-0.008623991648648632,0.00421389037274774,0.010044314669597836
0.618958,-0.0119,0.0859,-0.0545,0.0788,-0.0696,-0.0263,,0.0029640617500000005,-0.01081830293243241,0.005501451861486475,0.012493490824423003
0.63226,-0.0119,0.0859,-0.0545,0.0611,-0.0623,-0.0312,,0.0028973036024774776,-0.011416804237612594,0.005828857037162153,0.013142045560892436
0.659451,-0.0119,0.0859,-0.0545,0.0611,-0.0623,-0.0312,,0.002759143262387388,-0.010419495564189174,0.005196105899774768,0.011965712510177142
0.660361,0.0663,-0.1749,0.1124,0.0611,-0.0623,-0.0312,,0.002620982922297298,-0.009422186890765754,0.004563354762387383,0.01079218995250249
0.661609,0.0663,-0.1749,0.1124,0.0696,-0.055,-0.0367,,0.002482822582207207,-0.008424878217342323,0.003930603624999991,0.009622506212449556
0.671878,0.0663,-0.1749,0.1124,0.0916,-0.0696,-0.0452,,0.002344662242117117,-0.007427569543918903,0.003297852487612606,0.008458254039068228
0.699092,0.0663,-0.1749,0.1124,0.1026,-0.1179,-0.0495,,0.0022065019020270273,-0.006430260870495483,0.002665101350225221,0.007302031957835196
0.71251,0.0663,-0.1749,0.1124,0.1026,-0.1179,-0.0495,,0.0025222969650900923,-0.006946910881756748,0.0030012141103603583,0.007976768701385237
0.713731,-0.1718,0.1209,-0.1437,0.1026,-0.1179,-0.0495,,0.003292047431306306,-0.008977519577702688,0.004306190768018012,0.010486978258229062
0.714878,-0.1718,0.1209,-0.1437,0.0867,-0.1442,-0.0458,,0.00406179789752252,-0.011008128273648627,0.005611167425675665,0.013006240430208274
0.738039,-0.1718,0.1209,-0.1437,0.0507,-0.1454,-0.0385,,0.004831548363738733,-0.013038736969594567,0.0069161440833333185,0.015530150364205911
0.752747,-0.1718,0.1209,-0.1437,0.0232,-0.1387,-0.033,,0.004219114923423414,-0.01335221001013511,0.00673444582094593,0.015538185331854634
0.778822,-0.1718,0.1209,-0.1437,0.0232,-0.1387,-0.033,,0.0022244975765765727,-0.01194854739527025,0.005066072638513502,0.013167432031490029
0.779778,-0.025,-0.1572,0.1124,0.0232,-0.1387,-0.033,,0.00022988022972973178,-0.010544884780405389,0.0033976994560810745,0.011081146219859181
0.780781,-0.025,-0.1572,0.1124,0.0183,-0.1423,-0.033,,-0.0017647371171171282,-0.009141222165540515,0.0017293262736486313,0.009469255996805216
0.79229,-0.025,-0.1572,0.1124,0.047,-0.1429,-0.0415,,-0.003759354463963969,-0.007737559550675654,6.095309121620395e-05,0.008602690803772193
0.819979,-0.025,-0.1572,0.1124,0.0819,-0.1442,-0.0458,,-0.00575397181081081,-0.006333896935810794,-0.0016074200912162234,0.008706907679694575
0.832865,-0.025,-0.1572,0.1124,0.0819,-0.1442,-0.0458,,-0.006896406891891899,-0.006544620479729714,-0.001789118353603612,0.009674369732723315
0.833766,0.298,0.1314,-0.1174,0.0819,-0.1442,-0.0458,,-0.0071866597072072136,-0.008369730182432412,-0.0004841416959459582,0.011042411614120767
0.834681,0.298,0.1314,-0.1174,0.0739,-0.1289,-0.0525,,-0.007476912522522528,-0.010194839885135108,0.0008208349617116956,0.012669362698548183
0.859232,0.298,0.1314,-0.1174,0.0525,-0.1289,-0.0623,,-0.007767165337837846,-0.012019949587837822,0.002125811619369362,0.014468141571069801
0.872299,0.298,0.1314,-0.1174,0.0336,-0.1411,-0.0593,,-0.00805741815315316,-0.013845059290540519,0.0034307882770270156,0.01638224533619035
0.898916,0.298,0.1314,-0.1174,0.0336,-0.1411,-0.0593,,-0.006472637781531544,-0.01399482974324322,0.0034017629954954842,0.015789942712714226
0.899769,-0.102,-0.0932,-0.0999,0.0336,-0.1411,-0.0593,,-0.0030128242229729963,-0.012469260945945929,0.0020387357747747676,0.012989073173093287
0.900763,-0.102,-0.0932,-0.0999,0.0018,-0.1081,-0.0446,,0.00044698933558558456,-0.01094369214864862,0.000675708554054038,0.010973640205535377
0.912613,-0.102,-0.0932,-0.0999,0.025,-0.0519,-0.0257,,0.003906802894144133,-0.009418123351351329,-0.0006873186666666786,0.010219420886944162
0.938004,-0.102,-0.0932,-0.0999,0.0696,-0.0305,-0.014,,0.00736661645270268,-0.007892554554054037,-0.002050345887387395,0.010989238991298503
0.952063,-0.102,-0.0932,-0.0999,0.0696,-0.0305,-0.014,,0.008504407488738723,-0.007670801403153135,-0.003311784622747764,0.011921998921682553
0.952774,-0.0465,0.0444,0.0652,0.0696,-0.0305,-0.014,,0.00732017600225224,-0.008752863898648627,-0.00447163487274776,0.012255330332854758
0.953556,-0.0465,0.0444,0.0652,0.0831,-0.058,-0.0086,,0.006135944515765757,-0.00983492639414412,-0.005631485122747757,0.012887560551420034
0.977686,-0.0465,0.0444,0.0652,0.0641,-0.0819,-0.011,,0.004951713029279263,-0.010916988889639621,-0.006791335372747764,0.013777603002191056
0.991244,-0.0465,0.0444,0.0652,0.0623,-0.0886,-0.022,,0.00376748154279278,-0.011999051385135113,-0.00795118562274776,0.014879264233347959
1.017956,-0.0465,0.0444,0.0652,0.0623,-0.0886,-0.022,,0.002905430681306296,-0.01228233813288286,-0.00815262107657659,0.015025398093647476
1.01913,0.091,-0.0321,-0.0468,0.0623,-0.0886,-0.022,,0.002365560444819806,-0.011766849132882857,-0.0073956417342342425,0.014097876839980884
1.019872,0.091,-0.0321,-0.0468,0.0727,-0.0959,-0.033,,0.0018256902083333211,-0.011251360132882858,-0.006638662391891903,0.013190833481253179
1.031367,0.091,-0.0321,-0.0468,0.0727,-0.1057,-0.0458,,0.0012858199718468362,-0.010735871132882858,-0.005881683049549563,0.012308795939377105
1.05752,0.091,-0.0321,-0.0468,0.0305,-0.0996,-0.0421,,0.0007459497353603462,-0.010220382132882856,-0.005124703707207216,0.011457540749938386
1.07178,0.091,-0.0321,-0.0468,0.0305,-0.0996,-0.0421,,0.00020607949887386644,-0.009704893132882862,-0.004367724364864883,0.010644455627601036
1.072741,0.0571,0.0888,-0.2332,0.0305,-0.0996,-0.0421,,0.00046440450450449875,-0.009633490940315294,-0.004260911328828846,0.010543964367972936
1.074071,0.0571,0.0888,-0.2332,-0.0263,-0.0696,-0.0305,,0.0015209247522522534,-0.010006175555180161,-0.00480426459909912,0.011203469091368781
1.097884,0.0571,0.0888,-0.2332,-0.066,-0.0208,-0.0153,,0.002577444999999988,-0.010378860170045022,-0.005347617869369384,0.011956629041421777
1.111208,0.0571,0.0888,-0.2332,-0.047,0.0043,-0.0043,,0.0036339652477477427,-0.010751544784909889,-0.0058909711396396575,0.012786905788807108
1.137844,0.0571,0.0888,-0.2332,-0.047,0.0043,-0.0043,,0.004493694086711712,-0.010422398092342319,-0.007516386905405434,0.013613072417788679
1.138611,0.0571,0.0888,-0.2332,-0.0147,0.0244,0.0098,,0.0051566315168918835,-0.009391420092342333,-0.010223865166666662,0.014809356464682519
1.139198,-0.1392,-0.1889,0.1894,-0.0147,0.0244,0.0098,,0.005819568947072068,-0.008360442092342326,-0.012931343427927941,0.016461592193957122
1.152192,-0.1392,-0.1889,0.1894,0.0,0.0415,0.0238,,0.006482506377252253,-0.007329464092342319,-0.01563882168918922,0.018447674017021947
1.178198,-0.1392,-0.1889,0.1894,0.0079,0.0562,0.0379,,0.007145443807432424,-0.0062984860923423315,-0.018346299950450447,0.020671599264026532
1.192031,-0.1392,-0.1889,0.1894,0.0079,0.0562,0.0379,,0.007808381237612609,-0.0052675080923423245,-0.021053778211711727,0.02306467073345596
1.193154,0.1681,0.0774,-0.0443,0.0079,0.0562,0.0379,,0.007331786114864858,-0.0058485942286035895,-0.021308039677927944,0.023280758084760295
1.194235,0.1681,0.0774,-0.0443,0.0189,0.0648,0.0397,,0.0057156584391892026,-0.008041744501126085,-0.019109084349099144,0.02150570879268694
1.218376,0.1681,0.0774,-0.0443,0.0134,0.0635,0.033,,0.004099530763513517,-0.010234894773648622,-0.016910129020270302,0.020186918709670414
1.232068,0.1681,0.0774,-0.0443,-0.0037,0.0764,0.0281,,0.0024834030878378307,-0.01242804504617116,-0.014711173691441459,0.019417575181935084
1.259669,0.1681,0.0774,-0.0443,-0.0037,0.0764,0.0281,,0.0008672754121621755,-0.014621195318693655,-0.012512218362612657,0.01926362186977391
1.260745,0.0214,-0.0319,-0.1137,-0.0037,0.0764,0.0281,,0.001035041539414429,-0.015268459096846812,-0.011669904692567606,0.01924535865381596
1.261947,0.0214,-0.0319,-0.1137,-0.0257,0.0983,0.0238,,0.002986701469594622,-0.01436983638063059,-0.012184232681306348,0.019075327239834884
1.2722,0.0214,-0.0319,-0.1137,-0.0391,0.1038,0.0312,,0.004938361399774778,-0.013471213664414386,-0.01269856067004508,0.01916023105283196
1.299106,0.0214,-0.0319,-0.1137,-0.0391,0.0977,0.0385,,0.006890021329954971,-0.012572590948198164,-0.013212888658783822,0.019496739824580084
1.31221,0.0214,-0.0319,-0.1137,-0.0391,0.0977,0.0385,,0.008841681260135164,-0.011673968231981942,-0.013727216647522564,0.02007220313456322
1.313518,0.0197,-0.0401,0.0138,-0.0391,0.0977,0.0385,,0.010432400113079976,-0.011044267531729086,-0.014412296584183129,0.020940991148039125
1.314746,0.0197,-0.0401,0.0138,-0.0324,0.0867,0.047,,0.011171517205889676,-0.0110490594857555,-0.015500247428501368,0.022071297708698867
1.33855,0.0197,-0.0401,0.0138,-0.025,0.0855,0.044,,0.011419973615799587,-0.011419422078097844,-0.01682031723255543,0.02331827759048915
1.352619,0.0197,-0.0401,0.0138,-0.0037,0.0971,0.0409,,0.011668430025709494,-0.011789784670440182,-0.01814038703660947,0.024580987036289123
1.379599,0.0197,-0.0401,0.0138,-0.0037,0.0971,0.0409,,0.011916886435619405,-0.012160147262782526,-0.019460456840663533,0.025857121731146626
1.380583,0.0053,0.0719,-0.0995,-0.0037,0.0971,0.0409,,0.012155474249808595,-0.012578111316836582,-0.020040381965663538,0.02660040127265348
1.381716,0.0053,0.0719,-0.0995,-0.0037,0.1087,0.0458,,0.012384193468277061,-0.013043676832602342,-0.019880162411609486,0.026809077020387217
1.392233,0.0053,0.0719,-0.0995,-0.0373,0.1203,0.0501,,0.01261291268674553,-0.01350924234836811,-0.01971994285755543,0.02702704833265483
1.419338,0.0053,0.0719,-0.0995,-0.0452,0.1093,0.0483,,0.012841631905213997,-0.01397480786413387,-0.019559723303501378,0.027254092179670977
1.43254,0.0053,0.0719,-0.0995,-0.0452,0.1093,0.0483,,0.013070351123682466,-0.014440373379899637,-0.019399503749447322,0.027489983768130572
1.4338,0.0079,-0.0251,-0.1605,-0.0452,0.1093,0.0483,,0.013299070342150936,-0.014905938895665405,-0.019239284195393266,0.027734497339557077
1.434683,0.0079,-0.0251,-0.1605,-0.0574,0.0935,0.0458,,0.013444196749808592,-0.014721338105124868,-0.01973677752084371,0.028053602420371023
1.462012,0.0079,-0.0251,-0.1605,-0.0977,0.0886,0.0385,,0.01350573034665544,-0.013886571008278016,-0.02089198372579867,0.028490640402833237
1.472037,0.0079,-0.0251,-0.1605,-0.0776,0.1038,0.0299,,0.013567263943502286,-0.013051803911431164,-0.022047189930753632,0.028991357679450463
1.497555,0.0079,-0.0251,-0.1605,-0.0776,0.1038,0.0299,,0.013628797540349132,-0.012217036814584328,-0.023202396135708573,0.029552517614631065
1.498179,0.0312,-0.0021,0.2039,-0.0776,0.1038,0.0299,,0.013705424283592376,-0.01194536017944919,-0.02471171077534822,0.030678965661418825
1.49879,0.0312,-0.0021,0.2039,-0.0269,0.0977,0.0257,,0.013797144173232016,-0.012236774006025769,-0.02657513384967256,0.03234714152038028
1.511148,0.0312,-0.0021,0.2039,-0.0354,0.0709,0.0269,,0.013888864062871655,-0.012528187832602343,-0.02843855692399686,0.034038324800808026
1.537576,0.0312,-0.0021,0.2039,-0.0831,0.0464,0.0238,,0.013980583952511295,-0.012819601659178921,-0.030301979998321196,0.03574925042811244
1.552395,0.0312,-0.0021,0.2039,-0.0831,0.0464,0.0238,,0.014072303842150935,-0.0131110154857555,-0.03216540307264553,0.03747721464195667
1.553256,-0.0375,-0.1157,0.0923,-0.0831,0.0464,0.0238,,0.014164023731790574,-0.013402429312332074,-0.03402882614696983,0.03921996543455236
1.554165,-0.0375,-0.1157,0.0923,-0.0898,0.0464,0.0177,,0.014391001433367152,-0.013560326843863607,-0.03377688670327614,0.03913900179786827
1.578325,-0.0375,-0.1157,0.0923,-0.0446,0.0476,0.0147,,0.014753236946880667,-0.013584708080350094,-0.03140958474156441,0.03726612815515787
1.592292,-0.0375,-0.1157,0.0923,-0.0055,0.0476,0.0159,,0.015115472460394175,-0.013609089316836579,-0.02904228277985273,0.03545615614811482
1.620029,-0.0375,-0.1157,0.0923,-0.0055,0.0476,0.0159,,0.015477707973907691,-0.013633470553323066,-0.026674980818141004,0.03371921655528318
1.621337,-0.0196,0.0186,-0.0806,-0.0055,0.0476,0.0159,,0.015839943487421206,-0.013657851789809553,-0.024307678856429277,0.03206717911797669
1.622384,-0.0196,0.0186,-0.0806,0.0079,0.0397,0.0153,,0.015803371632691476,-0.014341687422692427,-0.022588221178501372,0.031075042865619185
1.632047,-0.0196,0.0186,-0.0806,-0.0202,0.0202,0.011,,0.0153679924097185,-0.015684977451971716,-0.02151660778435722,0.030743423994732406
1.659222,-0.0196,0.0186,-0.0806,-0.044,0.0043,0.0098,,0.014932613186745523,-0.017028267481251004,-0.02044499439021307,0.030511352405520154
1.672092,-0.0196,0.0186,-0.0806,-0.044,0.0043,0.0098,,0.014497233963772555,-0.018371557510530268,-0.01937338099606894,0.030381109413283886
1.67391,-0.063,0.0422,0.0305,-0.044,0.0043,0.0098,,0.014061854740799578,-0.019714847539809555,-0.01830176760192479,0.030354005825000207
1.674977,-0.063,0.0422,0.0305,-0.047,0.0,0.0079,,0.013627233440160747,-0.02105245103448127,-0.01723747514474006,0.03043086813019632
1.697858,-0.063,0.0422,0.0305,-0.0483,-0.0061,0.0006,,0.013296522647404805,-0.021610435467216027,-0.017176876922915696,0.03064071696975531
1.711964,-0.063,0.0422,0.0305,-0.0483,-0.0061,0.0006,,0.013068964440197596,-0.02139448737262143,-0.018112651999492278,0.030928790534566958
1.712676,0.1096,-0.1362,0.036,-0.0483,-0.0061,0.0006,,0.012841406232990387,-0.021178539278026834,-0.01904842707606886,0.031245396685974765
1.71347,0.1096,-0.1362,0.036,-0.0495,-0.0238,-0.0037,,0.012613848025783183,-0.02096259118343224,-0.019984202152645424,0.03158967753585122
1.73818,0.1096,-0.1362,0.036,-0.0495,-0.0238,-0.0037,,0.01213435037488228,-0.020609643760008817,-0.02027503547359137,0.03135405776594578
1.739,0.0421,-0.1416,0.0408,-0.0495,-0.0238,-0.0037,,0.011402913280287695,-0.020119697007756572,-0.019920927038906692,0.030523302132160177
1.739948,0.0421,-0.1416,0.0408,-0.0495,-0.025,-0.0049,,0.010671476185693096,-0.019629750255504317,-0.019566818604222005,0.02969962776476862
1.751352,0.0421,-0.1416,0.0408,-0.0495,-0.025,-0.0049,,0.01094199180956697,-0.020175425548297113,-0.019180782359852634,0.029911158331825675
1.752008,-0.0203,-0.056,0.0647,-0.0495,-0.025,-0.0049,,0.012214460151909298,-0.021756722886134932,-0.018762818305798585,0.031218446122814283
1.752545,-0.0203,-0.056,0.0647,-0.0397,-0.0024,-0.0061,,0.013486928494251649,-0.02333802022397278,-0.01834485425174453,0.03260512391789623
1.779424,-0.0203,-0.056,0.0647,-0.0397,-0.0024,-0.0061,,0.01436755553591832,-0.024950664865864683,-0.017899025927420202,0.033901879866415255
1.78069,-0.0527,0.0221,0.0712,-0.0397,-0.0024,-0.0061,,0.014494105763395796,-0.026097743991990795,-0.017286592487104895,0.034496342170833506
1.781597,-0.0527,0.0221,0.0712,-0.0299,0.0189,-0.0043,,0.014258420477359758,-0.026747910298297106,-0.016535418201068852,0.034527862877959586
1.791691,-0.0527,0.0221,0.0712,-0.0299,0.0189,-0.0043,,0.013834651366999396,-0.026944701707080892,-0.01574651104904182,0.034137474112001645
1.792444,-0.0629,0.0304,0.0506,-0.0299,0.0189,-0.0043,,0.013163586857990395,-0.026639936250999814,-0.01503945519093372,0.03330392521708657
1.793531,-0.0629,0.0304,0.0506,-0.0281,0.0214,-0.0049,,0.012433310774657057,-0.02628698882757639,-0.014451983492735519,0.0324723393877717
1.818316,-0.0629,0.0304,0.0506,-0.0281,0.0214,-0.0049,,0.011703034691323718,-0.025934041404152966,-0.013864511794537317,0.03165059575805029
1.819294,-0.0394,0.0291,0.0448,-0.0281,0.0214,-0.0049,,0.01110917743118859,-0.025588640553927747,-0.013310709422915703,0.0309090170328505
1.820226,-0.0394,0.0291,0.0448,-0.0281,0.014,-0.0024,,0.010811378042675074,-0.02548124701226108,-0.012838177839582366,0.03051227055992793
1.83184,-0.0394,0.0291,0.0448,-0.0281,0.014,-0.0024,,0.010673217702584982,-0.025604314205954774,-0.012413247717960742,0.03039057750342182
1.832723,-0.0119,-0.0106,0.0366,-0.0281,0.014,-0.0024,,0.010524608261143542,-0.025791237019017834,-0.012057397766384169,0.030353519185071322
1.833772,-0.0119,-0.0106,0.0366,-0.0226,0.0018,-0.0012,,0.010160050725107504,-0.02607858730618,-0.0113549859533211,0.030203560264030625
1.858917,-0.0119,-0.0106,0.0366,-0.0226,0.0018,-0.0012,,0.009589994195828221,-0.026402509448071893,-0.010236932108726499,0.029897412477173004
1.859767,-0.0137,-0.0216,0.0247,-0.0226,0.0018,-0.0012,,0.009039230506214892,-0.02702868607806354,-0.008509867625343677,0.02974349351121795
1.860378,-0.0137,-0.0216,0.0247,-0.0232,-0.0122,-0.0031,,0.00852329715443939,-0.028200538000848,-0.005683325477546401,0.030003618555165555
1.87166,-0.0137,-0.0216,0.0247,-0.0232,-0.0122,-0.0031,,0.007917829781691638,-0.029655865616839,-0.0028667121577265627,0.03082824082770721
1.872608,-0.0491,-0.0279,0.0963,-0.0232,-0.0122,-0.0031,,0.007207290889799755,-0.031151248121343487,-0.0005504946915103753,0.03197887343064289
1.87391,-0.0491,-0.0279,0.0963,-0.0305,-0.0128,-0.0037,,0.006456116603763714,-0.03221879797607322,0.0003608991485797207,0.03286126340875924
1.898165,-0.0491,-0.0279,0.0963,-0.0305,-0.0128,-0.0037,,0.006158317215250199,-0.03260077068102818,6.542178258872779e-05,0.0331773929043599
1.899097,-0.0431,-0.1219,0.2857,-0.0305,-0.0128,-0.0037,,0.0063545281184033495,-0.03272499888598313,-3.210316335721693e-05,0.03333626569230983
1.900183,-0.0431,-0.1219,0.2857,-0.0183,-0.0086,-0.0043,,0.006645361439349297,-0.03256071579251466,0.00020648465083197384,0.033232569528875336
1.911841,-0.0431,-0.1219,0.2857,-0.0183,-0.0086,-0.0043,,0.007030817178088038,-0.03210792140062277,0.000781185225156302,0.03287797526029043
1.912839,-0.0612,-0.1288,0.1995,-0.0183,-0.0086,-0.0043,,0.007119634539574522,-0.031231357898370546,-0.0004721264313751899,0.032036070538073454
1.914801,-0.0612,-0.1288,0.1995,0.0232,-0.011,-0.0092,,0.006911813523808754,-0.029931025285757924,-0.0035534503187625976,0.03092355817192614
1.938221,-0.0612,-0.1288,0.1995,0.0232,-0.011,-0.0092,,0.006196050081241182,-0.029203651730577738,-0.00643740229173559,0.03053988309204486
1.939348,-0.0682,-0.0551,-0.0425,0.0232,-0.011,-0.0092,,0.005065805618403337,-0.02977951331616333,-0.007713353667861724,0.031176555690398382
1.94047,-0.0682,-0.0551,-0.0425,0.0342,-0.0189,-0.0079,,0.004029022562097024,-0.031085650985082255,-0.007578676361555417,0.032248830294530545
1.95209,-0.0682,-0.0551,-0.0425,0.0342,-0.0189,-0.0079,,0.0032168951848447662,-0.032037680219316494,-0.0070097808435373955,0.0329529724902001
1.953085,0.0169,-0.0107,-0.0084,0.0342,-0.0189,-0.0079,,0.0027782152754804953,-0.0323085466037963,-0.006065129588003278,0.03299009640310048
1.95418,0.0169,-0.0107,-0.0084,0.0195,-0.0189,-0.0134,,0.0027000293627378515,-0.0317870228024653,-0.0052621217063430654,0.03233256720485496
1.978555,0.0169,-0.0107,-0.0084,0.0195,-0.0189,-0.0134,,0.0028335456577828974,-0.030800163230393224,-0.004542294724361079,0.031261981341184464
1.979615,0.0332,0.039,0.0495,0.0195,-0.0189,-0.0134,,0.003112188360485602,-0.029951463998411237,-0.003812018641027741,0.03035304594532169
1.98044,0.0332,0.039,0.0495,0.0269,-0.0342,-0.0134,,0.0035359574708459652,-0.02924092510651934,-0.003071293456343051,0.029613637733579442
1.992283,0.0332,0.039,0.0495,0.0269,-0.0342,-0.0134,,0.004101369955080203,-0.029181133026564384,-0.0025389697930547593,0.02957712169621185
