time,acc_x,acc_y,acc_z,roll,pitch,yaw
0.2291191781147069,-0.01137402529697874,0.009798266575022715,0.00897935656168123,0.02040493621382459,-0.013115518176104677,-0.003073717400101561
0.2383315567263804,-0.010099124113376294,0.011613920820789434,0.003976154067015458,0.01955956953978822,-0.012122722695417967,-0.014149610459468994
0.2466796216312456,4.556949871048217e-05,0.0110882781546695,0.006798685906138955,0.02577378916289454,-0.00021985311706867322,-0.005696936732226361
0.2557182411427079,0.005079561954329578,0.013099786847789587,0.0022044748723931097,0.026022420669639418,0.00032388353148762004,0.00374349702501936
0.2630108768845287,0.005739124093077762,0.010394469599142982,0.009795098767914403,0.03199784261620534,0.0058811337674017,-8.297855077621027e-05
0.27203733710967454,0.014261579767991412,0.00580106789811483,-0.0023227640222876315,0.020413196154159038,0.0013153435594387489,-0.007834616923505847
0.2794970050565866,0.012909274153896035,0.008202152136791154,-0.016003826072466552,0.013732330351839623,0.006378643177009291,-0.010123627096964492
0.2884651338416262,0.010416330528157592,0.009836567105266784,-0.002211360003181598,0.02002450179869117,0.0008257494472817921,-0.010594919101491324
0.2970033815126566,0.027453150403316133,0.010689530432303924,-0.021496903047369925,0.026343038693834274,-0.0075735725126134445,-0.011856931380217543
0.3060917034468429,0.03266740218124537,0.004801048433637888,-0.01839777253396709,-0.0024782136505621913,0.02873560511564269,-0.016038754244033785
0.3140126397595446,0.02010393998248041,0.013068364440024502,-0.017441672291521056,0.0006650425242173959,0.03158660678694267,-0.008645103500491226
0.3221060772506998,0.01573554073582152,-0.0004667109611668609,-0.008869667273565567,-0.0036558493027355967,0.03629480138682431,-0.0074883417737960116
0.33012404014987695,0.02782486101700387,0.0077769919448049335,-0.005190785513761405,0.00818678339179816,0.03840589762116283,-0.008447866809964837
0.3379867466613409,0.0102140822429574,-0.001771514614112105,-0.005323439339417091,0.0038395842867891077,0.037895158309715224,0.0004996410924377774
0.3452762947119037,0.01628636054469556,-0.010545691895600449,-2.6558557118061847e-05,-0.004917892047237322,0.038283558205848854,0.001220580688966146
0.3543733380345081,-0.0051458809574127075,-0.00580334494309225,0.017305426637146466,-0.0010990432853772033,0.02901039295013079,0.00223467307644819
0.36281969200542225,-0.0025899921757726453,-0.009500104645117233,0.012546344206711229,0.00767798969274903,0.04066819672029148,-0.013877544823929031
0.37032394439604605,-0.004630560480682064,-0.0036343367671368837,0.008063125322183758,-0.04585478299311921,-0.01886589891216587,-0.015950151247498733
0.37858054578560457,-0.004138375985368757,0.0016416533483840819,0.01822923176688005,-0.04590007705329012,-0.021146723716878923,-0.012442749051773427
0.38677184475257714,-0.00997856080323049,-0.010671560968884566,0.013787878396314995,-0.04599217083743227,-0.0058625153317115805,-0.009293910289480865
0.39463700838555077,-0.016174575997141734,-0.005066638135242257,0.03329890406196507,-0.05151790368753992,-0.021311600436431932,-0.0016672462112611187
0.40302028524205463,-0.01458214395430781,-0.0036639678414499195,0.016977433964692992,-0.034863892262147145,-0.01228209875869255,-0.0012536912649837046
0.4115704053129464,-0.024992639440147187,-0.0013613160552875979,0.020808268764244613,-0.0378893850437268,-0.0112180330186504,-0.005932685886606774
0.4190559040791006,-0.019223881559503005,-0.005223352532194292,0.02941538005394443,-0.04007980010226483,-0.011086955281416809,-0.018516559753674548
0.42720935257505377,-0.01446296403215678,-0.0013471801460375491,0.03618045976288061,-0.004517366177216006,-0.03599913587229016,0.0027047954044491164
0.43539982058094656,-0.02921201168012165,-0.015062252843614956,0.027620465205395725,-0.013296266169480988,-0.04209118551386689,0.01086669574811345
0.4437139463236761,-0.026760365523602232,-0.014798336348592896,0.026097182309977915,-0.010046316907468553,-0.047801970830178196,0.0010235175169589828
0.4519333761422625,-0.019386990674015368,-0.004130749691564321,0.018522810071870607,0.002926968438408943,-0.03253511918376509,0.0016243316907873441
0.45980641275222206,-0.007183343061751321,-0.018375627251815088,0.019932266716925537,-0.007082460719360765,-0.042358868825280685,-0.0006962746613319274
0.4682842948687594,-0.00293248862548108,-0.0003448436364761522,-0.0017358713681435729,0.004590264183747514,-0.044409368729463404,0.010628736384929205
0.47749908245730643,0.005108509298947149,0.012065162735304322,0.003916420872457498,-0.005331494539426822,-0.03417329415514814,0.002465833783839543
0.48531084976402455,0.0018436723218851901,0.0027179747987837446,0.017655678853067836,-0.02001867648624157,-0.015549556503269087,-0.01886020304664591
0.4929810384693249,0.017925223266065334,0.018590497364451702,-0.00769970527126327,-0.010553737088837702,-0.014195567244475182,-0.02674338561866517
0.5016178851384705,0.018057551672941388,0.019832753543780276,-0.0015713056802571326,-0.012960042018229562,-0.020758856551409945,-0.013323389355509392
0.5096851027005542,0.00920319800422453,0.034260684359453474,-0.02431307640972158,-0.010849361549653923,-0.024057779914719434,-0.02015243046670005
0.5170353299680257,0.01621176914983558,0.023085492441097984,-0.011076755474564099,-0.020690650375683343,-0.02189423720378862,-0.01910549501702139
0.5252816233678201,0.01798308815790864,0.019431347681007773,-0.022934007220715792,-0.011877477429508806,-0.005285244890437923,-0.010830017260857581
0.5330031874330069,0.02165993068208764,0.025022274533886835,-0.0344765163025912,-0.01570963985960411,-0.01700255675484906,-0.019601957386688768
0.5404432588673772,0.02024484042745069,-0.008908647799059002,-0.03143077924754642,-0.011730173255243625,-0.012952212665805913,-0.01264750296212702
0.5482412330086865,0.01828485253073559,-0.0019416849558693975,-0.02343045001750415,-0.025705646319350003,0.002577906532653409,-0.021662497643944623
0.5569608790453628,0.020787962368976842,-0.004457737609517042,-0.03453225167180072,-0.02597158990630609,-0.00022411841523717162,-0.020879113868394215
0.5654505412384792,0.014141452234004488,-0.005214611044744371,-0.017763403154730316,-0.03543769410902881,0.016438545970033483,-0.019409660587109967
0.5730026507596604,0.014921776845709927,-0.015236930189805325,-0.019959627871445396,-0.02050608691189708,0.009821511564637763,-0.019378668477205062
0.5809578631836321,-0.007042942436132882,-0.005233857470114966,0.00653402884261718,-0.03352700634485521,0.010921459393897935,-0.020055587469641662
0.5890816684422686,0.002511667439029965,-0.009550186068724537,0.004862806766312235,-0.03232164283429437,0.01814629206307746,-0.010360450551103918
0.5966433287088445,-0.016815689688673786,-0.016716099490145412,0.0008869105816328758,-0.023981012373442585,0.009653220167577302,-0.02349024787654283
0.6049298657762808,-0.007567276518836713,-0.01440137751335649,0.015183736910499904,-0.036630394724938696,0.005296556427632574,-0.020211241311557417
0.6121714723553984,-0.014525525643622155,-0.017023111355627805,0.010957862308463923,-0.02692807081671835,-0.04218875515845916,-0.008167956112983486
0.6201521915241666,-0.014185538603237294,-0.02877897232948267,0.006604562717838838,-0.019305953867378066,-0.028657019607577258,-0.0011494721083915938
0.6274798806544216,-0.013762282700833605,-0.020990960263269923,-0.00011714153338251466,-0.013673325127213712,-0.028986826659219866,-0.009933581650998643
0.6361231540064077,-0.02481547372626921,-0.02882247777013528,0.011026017394123414,-0.02440317644784518,-0.028448528398469876,0.0003567431302447531
0.6436826541736902,-0.01806791500453192,-0.026692167392358197,0.01306193532902772,-0.012744586000847151,-0.04406978495932096,-0.0011036500267884207
0.6522553680728547,-0.0125560754184984,-0.02636214515048709,0.0047558049795878715,-0.01488538017925261,-0.040877890498241524,0.004176432624133873
0.6595451558010125,-0.016297792903869616,-0.02763149366049089,0.01356867447489194,-0.010204787730946787,-0.0370707938532195,0.008381204675208085
0.6681396708419406,-0.021226656630486316,-0.021556907224616163,0.018117689532514823,-0.005168209751628852,-0.031939008361058036,-0.011505626157599294
0.6766245976102803,-0.005354869534878308,-0.0079002054380148,0.0030200307105289863,-0.015903846211525595,-0.021076506328543076,-0.008589827473880488
0.6845437634455543,-0.0006150928990509355,-0.003550384838607378,0.014996719590587496,-0.013437599493688047,-0.03651721892281596,-0.007741865002042235
0.6923644244467824,0.007630889495218572,0.0015889327649048005,0.003886855070848708,-0.008958796887253866,-0.03677354414366982,-0.010386007139637905
0.7007089050617965,0.007665336669913912,0.009253946830275604,0.015854145482328205,0.0022703243783546946,-0.02862749109979483,-0.006106436419238968
0.70821288088939,0.0015132590588683723,0.012424458056390364,0.0033629475770148385,-0.011169997204028791,-0.020059134140236627,-0.012530951267591982
0.7170558796863329,0.014073226476124327,0.013574724059628337,0.003462541315412954,0.002376436986672499,-0.03294783144802759,-0.010382609347941822
0.7255405680653939,-7.111055304067845e-05,0.007241932640412171,0.007941122417377752,0.01887452329471625,0.01173119660511519,0.0016709937721005835
0.7333688748492558,0.019000441602276173,0.008733071091008472,-0.006203873807775954,0.030818237870756486,0.011490746169995972,-0.006640243045983343
0.7421131325475164,0.00576050152327128,0.009109713954823852,-0.0009794849766583428,0.017295858767690915,-0.0009208096729132345,-0.009050741998341744
0.751322227325814,0.010476494099629556,-0.01392134788090334,-0.017908653931962962,0.017486496741011916,0.012527963222422198,0.0007550993437058016
0.759986924656787,0.010160638088980536,-0.016251650515074236,-0.024030265489727795,0.017734357082483897,0.009724316498823882,-0.003431149074527362
0.767898405165907,0.004968544945633417,-0.021487571825337313,-0.0275752582535332,0.029325803458401183,0.008429412933872431,-0.011636388156266145
0.7757436824143232,0.006891969394050505,-0.010798069557237505,-0.02632593996869293,0.024453523450184485,0.00964286306888349,0.004863387899545794
0.7844796576671129,0.008590105177992913,-0.01833392428149375,-0.04251685078108412,0.018099213489024865,0.004936952864246951,-0.003788138665335301
0.7927559359290084,0.020318914201094114,-0.020579357023797755,-0.04106837322898346,0.05920366431224091,0.06661927134764309,0.00863853645652081
0.8019017619453647,0.02649524079156776,-0.010696033772487406,-0.04397906044436497,0.05755381769964232,0.07652617863254985,0.018531869602984072
0.8101647903267246,0.009862235000100587,0.009961035707281806,-0.042264916532458285,0.06370923972457687,0.06555023234350055,0.009930664978840554
0.8179265605445839,0.011787598424171802,0.0012922252098587824,-0.03115462749020395,0.0710821192754974,0.0840860056929722,0.013147692829523489
0.8257920203288601,0.01181962441961934,0.01851311184507089,-0.011049825235646578,0.05938563254762233,0.0806745306788172,0.008147235613974192
0.8341810430425494,0.0014581269366188945,0.027826689238618113,-0.012490735497902961,0.07201709446738247,0.06887168360915057,0.01501086947706482
0.8415793473497645,-0.012075229598830908,0.0342306962470935,0.007818324298965798,0.07339207477998264,0.08329170846697799,0.0042961124482347925
0.8501018770543077,-0.014210006438180215,0.0344963617892074,-0.0015457502951396768,0.06936684087212212,0.08130436286757699,0.010896330777452437
0.8588202244318816,-0.006738920375126514,0.04465066612657484,0.009702408141515234,0.026930537061211735,-0.004959481205851388,0.021689246810821815
0.8663099573434538,-0.009886738142370425,0.03626212386339843,0.023727577426909924,0.04099805743977605,-0.008153139895219116,0.01890362371011798
0.8743501518294264,-0.011831799576086018,0.03772726393027469,0.01001208065167592,0.02592382204289472,-0.008244697324140952,0.006844592047693913
0.8826722417639989,-0.016286926153197538,0.027257756200791544,0.001379530201537141,0.03032447301292143,-0.0017697427708289147,0.005998217458678467
0.8918671142503738,-0.019212902875049807,0.02228829662761939,0.0013165612206097964,0.04436761513093392,0.0033618320279877887,0.01932838903180676
0.9009184573580442,-0.012718930089222095,0.013889108485619122,0.0070745352458499566,0.03927961785569893,-0.002344899152682825,0.0197119755156494
0.9089533836136346,-0.014912886917471098,0.015191431254948023,0.008903109824281339,0.03356353178925017,-0.009642412317620572,0.01890233056400674
0.9174769796528343,-0.013106373037584908,0.012189271262178227,-0.006792014898936758,-0.03367345923883733,0.004789412709441744,0.00691158887971732
0.9253588873212035,-0.008657127131393827,0.018038665067237475,0.017282298335995473,-0.037193744899387635,0.00739031640401139,0.00568408490170547
0.9343930587363303,-0.01670909273690582,0.010870265289914909,0.026989318441711083,-0.03229705060533447,0.00368239392704148,0.008591051304773296
0.94341264040671,-0.014418037713385491,-0.007169196099362423,0.035833856160056535,-0.035319588014130494,0.0024491044929305173,0.013121455473064736
0.9511711627256771,-0.009213138393658345,-0.0015705840493557494,0.03661781930122554,-0.026262227696413336,0.003035109290272334,0.022098437021893097
0.9594023635791878,-0.005405901394944924,-0.03947266832784567,0.027039754368180943,-0.022319098665372003,0.0012527120577611158,0.008004110290381746
0.9683626203957997,-0.00242207944135156,-0.03980074133293355,0.016604645802365595,-0.030846301911444093,0.0004786385847191124,0.0179684973442286
0.9766103670535601,-0.0035937882770015143,-0.025074083185238003,0.0253361290469781,0.04463474096402317,0.002852121441213086,0.022602613281172648
0.9840132168625705,0.012119371991329897,-0.0470147836456788,-0.0017547061744684032,0.03419444206955385,0.01310271507154881,0.012268050736151545
0.9924356926455011,0.020369638341563356,-0.04344468805870181,0.0029586047903265023,0.03560558572834114,0.0032307021327891376,0.018932383386698448
1.0003126146420742,0.014047027537652478,-0.03715455629846647,-0.03251383710514432,0.051507880023265784,0.013273209980089394,0.02054638769722498
1.008231240850365,0.018291434756293044,-0.04718905988876379,-0.017209650829530534,0.05255289948507865,-0.0004661678424401645,0.0219092204700083
1.0171447047323905,0.017489287882112063,-0.012413599606861113,-0.038868122873347795,0.0341628003886594,0.013892383599265487,0.025486132718452313
1.0262726860877633,0.030747445331182323,-0.01260192610850053,-0.020036745053772065,0.04424671569943845,0.003167131366502992,0.022427454728349998
1.0348650246772972,0.016918995603525788,-0.00356613499396436,-0.013523730889740371,0.0507568765644827,0.006564709809235779,0.01664269019294281
1.0438357904685713,0.011370392618489452,0.005881546009157675,-0.02151130191050427,0.03172760971779992,0.024730653536773294,0.011275352565353398
1.0521313032649435,0.0214272843108264,-0.005815593239783368,-0.015347733740811333,0.033922263567783176,0.040169556470499405,0.011251188491494276
1.0610015774200392,0.02016566420168915,0.0003532484356353633,-0.008292284815612156,0.03104690010829242,0.04119354733574359,0.016961145074157524
1.0694204386987225,0.012443894997793395,-0.000994870270133931,-0.024911955342805676,0.03774355120436821,0.02918820202927345,0.010381682046308087
1.0771311439722009,-0.00044132941281992957,0.020687837393938615,-0.026941698181573506,0.035995933132303454,0.03522873205419618,0.008693956150289422
1.085276352410142,0.009612063577062905,0.02486910380460209,-0.03695676185132742,0.04466108930333909,0.02189338471359919,0.011710284268980064
1.0939974440588254,-0.011060362424790249,0.018879836177355613,-0.0380417689699588,0.040160102491285966,0.03807791391980397,-0.00033959524869646256
1.1016184512783356,-0.004855429687856673,0.03451490909729385,-0.0191496022403529,0.03960262118079684,0.03559718134598591,0.006456399597737559
1.1099706659790398,-0.008921805629486112,0.01803556489732594,-0.030664649728478398,0.03156937675065572,0.04263940935096465,0.01074982642759155
1.1188903803696613,-0.005337841897784241,0.022178387962484156,-0.018416890712848653,0.028472162473157127,0.040842655592571574,0.016775424773498436
1.1262420934111714,-0.002638642860622047,0.027087433112392027,-0.027669971881829576,0.022378198220954135,0.05320614368907944,0.014225504384121375
1.1353096678532681,-0.008615015553224407,-0.005538902885844892,-0.0008220675797554634,0.03499560216443729,0.04986215951052746,0.02686428281928096
1.1438562901476894,-0.010166783368748574,0.011177290064744867,0.005827046149152831,0.022103242128405795,0.04657990334668735,0.025547602923116593
1.1525025075613522,-0.012032951592057214,-0.010646628503537106,0.01915483976055368,0.029958355604070924,0.05343195146268512,0.020782158922742787
1.1597493738986013,-0.02751562238123763,-0.0007565612807762532,0.015581236343898994,0.02686643534466488,0.046139593628918674,0.018639198927873503
1.167881433255058,-0.02567244898381968,-0.010761584683246592,0.014949826782833277,0.05422405250851988,0.004589750050696118,0.01201199127010703
1.1766028700207138,-0.01875743861385946,0.00011060604376472282,0.02470658281959828,0.05219862424488311,0.012461248643623529,0.005676188061624548
1.1855630701452697,-0.017399300345169816,0.002729261957941052,0.015102819658266228,0.05899956948749506,0.008851272307994191,0.018783520195501134
1.194086555795854,-0.002245381013630865,-0.002088887552466473,0.036580547224262336,0.05607362530375133,0.014993739611948408,0.011072108692304235
1.2021567563167004,-0.01449554749370554,-0.004962034121786432,0.023298134028098008,0.04637309294342785,0.010777661866781372,0.006851651070423635
1.209768520349651,-0.0035012245255202253,-0.02103971970423048,0.04020451381003136,0.050770251414917894,0.0044273326612360355,0.012545257473673408
1.2185833407637523,-0.010782103406076446,-0.011035479257795001,0.03447989096037196,0.04065069023480743,0.00200263422863633,0.003789274122022031
1.2265888479907028,0.0027366210212736043,-0.01716171175216634,0.03925780358089448,0.060336684602590424,0.03700434675651472,0.02306468198562317
1.2349045048789768,-0.00911009193827015,-0.02877692795549783,0.02272508165279937,0.055810687182418064,0.04534152369372643,0.009827992903359927
1.2438572747990042,-0.008705150157747404,-0.030224507549453314,0.029945269683186185,0.05945108053224653,0.03877244033228816,0.01107522106057877
1.251558031386994,0.009787551674270563,-0.02814380876333406,0.025779041677976143,0.05232648391010496,0.039944202313606444,0.01773830195043407
1.2592319758570942,0.004965514227211261,-0.033872321706852344,0.01644672364584541,0.06844090926587101,0.03607185160757011,0.02626656115342086
1.2679141564171583,0.001526862852204343,-0.029494541533341582,0.011093511482420576,0.05319799192891177,0.04687841016051998,0.01549036367870793
1.2763937298550143,0.009387072425202552,-0.018192709651167052,0.010566003850348542,0.05598671631998692,0.034319915693447986,0.02638847806365511
1.2849668332060609,0.005978297709756658,-0.006589065372347169,0.0010234375449855726,0.059280175037573046,0.037219878777472785,0.024648770714693596
1.293516868372328,0.02435573565470882,-0.0064415545757904105,-0.01885938905973726,0.08255106820710269,0.06260295728562101,0.024816071278654893
1.3027245847273528,0.006569225247875779,-0.008736459303177655,-0.0010995281215631092,0.09552217202392847,0.06055031564458881,0.012658451799512707
1.3112061644203068,0.02278484022322668,-0.006563695066596766,-0.019599138208906873,0.08625473219763591,0.051848771216428155,0.005874894564276862
1.3197385145148017,0.022569353414921216,-0.007453880250754571,-0.018941346453663563,0.09887786221242893,0.06822745245946608,0.015049158631510934
1.3273805239355,0.014530991483704408,0.013155112547190564,-0.01274909022132715,0.09321519431545602,0.05453614345700512,0.010241911915071586
1.335832204847009,0.012828579655359232,0.017870344391055178,-0.012933483969457172,0.08805386822387647,0.06685704978267558,0.018420495932286392
1.3437581853339993,0.0057616643699744,0.02668013439939592,-0.019309648617203676,0.09670914157869659,0.05323133408284849,0.014828610818221762
1.3526939309533144,0.006381385930925174,0.021722343208375204,-0.020641402076909655,0.09893554281680511,0.05267112818671744,0.006872761429016711
1.3601324774303234,0.014679865577542571,0.023322600739747255,-0.029647901531688156,0.10070607038196112,0.12165720683151578,0.0163397474997019
1.3683228729994767,0.023796829858266998,0.04307643597086372,-0.03337981004416315,0.11130394508636762,0.11676380959608937,0.006414165041394955
1.3766761554760667,0.019407392262970377,0.034423497157129467,-0.023551972186424186,0.11846965045506878,0.12318632864517165,0.006842076369664022
1.3850724435086341,0.01674780821565297,0.05113952740730289,-0.015077548188902636,0.11217063238415194,0.12245797382537531,0.014742261264438354
1.3934158893350608,0.021704500245350075,0.0505032619689609,-0.01883400946560929,0.10083462041741473,0.12449995295090964,0.01742530856786046
1.4024845431571644,-0.001754868106160803,0.037676173162647625,-0.00835393199733539,0.1095439029208694,0.11583749682719681,0.00861205706043502
1.410926763339848,-0.003869356184262764,0.04267964322807709,0.004245465080280323,0.10814475814199029,0.11183168881175234,0.00619431634372561
1.4193846754829988,0.009144436510382383,0.04208705775467674,-0.0060494109205741255,0.05157846106851446,0.037262561539563505,-0.028218178768062298
1.4277478292676415,-0.000223953118213183,0.03576304168836303,0.010149295274857336,0.05747280311150693,0.03476011476217526,-0.027641383117588667
1.4359418749494166,-0.002588034153110543,0.025581957600763962,0.0008107846792175799,0.05776339362052049,0.045626657783755464,-0.0360718208898633
1.4442198748263058,-0.024687926849389797,0.015463149562684693,-0.005099600599093956,0.06265814465265279,0.03181986941550581,-0.03097726662025846
1.4523184188687284,-0.01959278300370005,0.016929210836281877,-0.004876209334959993,0.052847227945279386,0.041645434042247804,-0.04378484458158902
1.4613604432263547,-0.014398466853311958,0.010833951994855732,0.0075881940031084965,0.05387036433487375,0.045510967397791854,-0.026509852411028927
1.4697734645552252,-0.012143188862995305,0.007388772417267099,0.009538415449150885,0.07040526169725922,0.04362867184511402,-0.0314304021049025
1.4780953502953966,-0.015700835187841065,0.004342826129852085,-0.005992308818963093,0.016914023452517614,0.051489587184562195,-0.017448965017265478
1.4867450658969739,-0.013914655618541969,-0.03199331379747734,0.011915922118313748,0.012320073261520714,0.05507947524673307,-0.027742581910707373
1.4956671540454232,-0.009883440025254904,-0.024214428018325115,0.005531505283374746,0.026243814404036767,0.04721377173057779,-0.020506230066633505
1.5031774957354174,-0.027716167544287913,-0.04275836601599408,0.0208406667452375,0.019957478297821594,0.04384807929215009,-0.022494547165530083
1.5121754030226908,-0.02500973463420338,-0.04470089453086422,0.010372032554180009,0.01571119490281577,0.06147445543927261,-0.014027569013868509
1.5194727171106097,-0.015309633933922435,-0.04164279304034563,0.01124976319779137,0.028218273776148585,0.059975830517279026,-0.019418227599712262
1.527725370017883,-0.01512385234458074,-0.05356972327248109,0.019503366884934543,0.020162665097570046,0.06059175843256804,-0.024925732587912718
1.5357867432348735,-0.02061914997623766,-0.02523145140615913,-0.006535486776087611,0.024788753919193426,0.059802759499174775,-0.02020877256671275
1.543690242126032,-0.011965753699987031,-0.04042454926882649,-0.011903934910146493,0.11061149877549392,0.05293891470172877,0.015660317086146503
1.5524965469596916,-0.005719472147345424,-0.03064601322341031,-0.0013887869511380081,0.10722849862507008,0.058606381468427206,0.013363644999681484
1.5610584514233257,-0.00850584406647887,-0.018724379812991868,-0.006967015380098413,0.11576917674315625,0.05939081345680425,0.007948168761098296
1.5692665273869524,-0.008161490115540482,-0.011650698746676265,-0.017133007189932995,0.11344307280170893,0.05593278067834888,0.013087921736296993
1.5765824971481075,-0.004432605217808186,0.018272185810006017,-0.009927736374892462,0.1215332562927097,0.054745147564713784,0.01197309934923196
1.5854204708288118,0.012632972582631113,0.01714328302389689,-0.013981499571495259,0.11291554436093988,0.04411633423172712,0.012004100143489235
1.5935483271733755,-0.00030106316989440135,0.004685282371397415,-0.017114746919964854,0.11259956283750408,0.05295208526319079,0.011095117638926837
1.6025087843243822,0.00477791017351487,0.015868580399034524,-0.011859289728482,0.11790203211647662,0.05546696714665306,0.008757086561821007
1.6112251210995376,0.013723461282891095,0.015391725451974834,-0.015566725861776324,0.09035529170372607,0.018292647796172075,-0.024220272291700172
1.619406634557453,0.0036918742154487512,0.013656977125753585,-0.03984575864817518,0.08958882263300529,0.00857229080350207,-0.01933144606120104
1.6277881827378622,0.0022776986174017503,0.010118809819113972,-0.02691184205643797,0.09010812721844273,0.003094551395635284,-0.024283642255395893
1.6369901691370583,0.006806585940334557,0.009498140902345973,-0.03621573025118609,0.09082807772531205,0.011087110302246656,-0.018825440657863107
1.646117821541285,0.007409698431612348,0.009550613675352922,-0.03902304663536433,0.09294989181017944,0.0068255050323673,-0.029073708655382734
1.6547011896448975,0.015003664248553983,0.012885044022115516,-0.058610528037688736,0.1059896726710351,0.0023970099833296715,-0.026808823569871874
1.6633664076746075,0.003898504366693701,0.019502174875176213,-0.04303100104921217,0.09763142786105407,0.010258544859579749,-0.021198034858101646
1.6719031308682097,0.0019907716757042353,0.03102654619188843,-0.051151334416324884,0.10206615360605316,0.029304686248572093,0.027012783104730823
1.679305976287229,0.012114462462819206,0.01684545114885646,-0.04271996944430544,0.10288755879372088,0.024588228967988172,0.02495323801078544
1.6882796680132597,0.01595309069917869,0.004301380474565602,-0.04313491055043085,0.10626326738972974,0.01546140809833302,0.017580437602472642
1.6974623845525727,0.007325307501462809,-0.004896387079030358,-0.05300652107847713,0.08890001502048749,0.022212235248528858,0.031020985574762135
1.7065475296648087,0.010609177416648803,-0.0025082675416022914,-0.04054461212376282,0.08718445835420513,0.019987998130682742,0.017841491967957174
1.7156300478842037,-0.00830384923090581,0.005711900960874648,-0.04842668561877973,0.09089298663145672,0.017963012202697783,0.018747193291824178
1.7247695842749737,-0.009114481515119855,-0.002434540399918394,-0.04668267666916619,0.08799863235061323,0.027725832108808135,0.02170054001523043
1.7325458427978493,0.0013213445194678892,0.0007175464419249336,-0.04323389869182759,0.11652330283812913,0.042488556138757,0.04756689874998378
1.740878804873821,0.0038101785850394483,0.007439383897649901,-0.039345163553927996,0.11017975548006605,0.039535181048017294,0.0370114713192537
1.7486823309092037,0.005775666889596237,0.01663153132792133,-0.030254677004322966,0.12119291279824984,0.040191059988739904,0.030239370085922535
